<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
08/12/2014,AALI,Astra Agro Lestari Tbk.,26425,26500,26175,26250,1161800
08/12/2014,ABBA,Mahaka Media Tbk.,78,78,76,76,31100
08/12/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5175,5475,5175,5450,4600
08/12/2014,ABMM,ABM Investama Tbk.,2700,2700,2700,2700,0
08/12/2014,ACES,Ace Hardware Indonesia Tbk.,860,920,855,900,45322800
08/12/2014,ACST,Acset Indonusa Tbk.,2825,2830,2790,2830,492700
08/12/2014,ADES,Akasha Wira International Tbk.,1675,1675,1655,1660,39700
08/12/2014,ADHI,Adhi Karya (Persero) Tbk.,2673,2741,2668,2711,78978705
08/12/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11200,11200,11150,11175,1600
08/12/2014,ADMG,Polychem Indonesia Tbk,200,206,200,205,647700
08/12/2014,ADRO,Adaro Energy Tbk.,1255,1285,1255,1265,26046000
08/12/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,105,110,105,110,3954533
08/12/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,180,180,180,180,0
08/12/2014,AIMS,Akbar Indo Makmur Stimec Tbk,425,425,425,425,17500
08/12/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2415,2470,2415,2460,9433200
08/12/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
08/12/2014,AKPI,Argha Karya Prima Industry Tbk.,790,790,790,790,0
08/12/2014,AKRA,AKR Corporindo Tbk.,4630,4695,4630,4675,6459200
08/12/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
08/12/2014,ALDO,Alkindo Naratama Tbk.,710,730,710,715,5084200
08/12/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
08/12/2014,ALMI,Alumindo Light Metal Industry Tbk.,345,345,345,345,1000
08/12/2014,ALTO,Tri Banyan Tirta Tbk.,359,359,355,358,53000
08/12/2014,AMAG,Asuransi Multi Artha Guna Tbk.,240,247,237,244,183400
08/12/2014,AMFG,Asahimas Flat Glass Tbk.,8250,8300,8150,8300,601600
08/12/2014,AMRT,Sumber Alfaria Trijaya Tbk.,491,505,491,497,455300
08/12/2014,ANJT,Austindo Nusantara Jaya Tbk.,1180,1225,1180,1225,30200
08/12/2014,ANTM,Aneka Tambang (Persero) Tbk.,1046,1058,1042,1050,28083334
08/12/2014,APEX,Apexindo Pratama Duta Tbk.,3775,3775,3775,3775,2000
08/12/2014,APIC,Pacific Strategic Financial Tbk.,555,555,550,555,20248100
08/12/2014,APII,Arita Prima Indonesia Tbk.,250,250,250,250,115000
08/12/2014,APLI,Asiaplast Industries Tbk.,74,74,73,73,10000
08/12/2014,APLN,Agung Podomoro Land Tbk.,353,354,347,350,29606300
08/12/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,100
08/12/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
08/12/2014,ARII,Atlas Resources Tbk.,296,296,296,296,0
08/12/2014,ARNA,Arwana Citramulia Tbk.,1010,1015,1010,1010,2303400
08/12/2014,ARTA,Arthavest Tbk,220,229,220,229,176900
08/12/2014,ARTI,Ratu Prabu Energi Tbk,165,165,162,162,12269000
08/12/2014,ASBI,Asuransi Bintang Tbk.,680,715,680,705,105400
08/12/2014,ASDM,Asuransi Dayin Mitra Tbk.,885,900,885,900,1800
08/12/2014,ASGR,Astra Graphia Tbk.,2205,2205,2190,2195,133000
08/12/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
08/12/2014,ASII,Astra International Tbk.,7700,7725,7650,7650,10445800
08/12/2014,ASJT,Asuransi Jasa Tania Tbk.,300,300,300,300,0
08/12/2014,ASMI,Asuransi Kresna Mitra Tbk.,499,505,496,505,1117400
08/12/2014,ASRI,Alam Sutera Realty Tbk.,535,545,535,535,46492900
08/12/2014,ASRM,Asuransi Ramayana Tbk.,1000,1110,1000,1010,7000
08/12/2014,ASSA,Adi Sarana Armada Tbk.,220,222,219,221,105000
08/12/2014,ATPK,Bara Jaya Internasional Tbk.,256,256,250,251,10386600
08/12/2014,AUTO,Astra Otoparts Tbk.,3925,3925,3925,3925,200
08/12/2014,BABP,Bank MNC Internasional Tbk.,110,111,109,109,150699150
08/12/2014,BACA,Bank Capital Indonesia Tbk.,91,91,91,91,900
08/12/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
08/12/2014,BAJA,Saranacentral Bajatama Tbk.,510,510,510,510,0
08/12/2014,BALI,Bali Towerindo Sentra Tbk.,450,450,450,450,2500
08/12/2014,BAPA,Bekasi Asri Pemula Tbk.,54,54,54,54,200
08/12/2014,BATA,Sepatu Bata Tbk.,965,975,930,930,1500
08/12/2014,BAYU,Bayu Buana Tbk,720,720,720,720,1400
08/12/2014,BBCA,Bank Central Asia Tbk.,11800,11800,11675,11700,5293700
08/12/2014,BBKP,Bank Bukopin Tbk.,720,730,715,720,3180400
08/12/2014,BBLD,Buana Finance Tbk.,1925,1925,1925,1925,0
08/12/2014,BBMD,Bank Mestika Dharma Tbk.,1505,1505,1505,1505,1568000
08/12/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,5150,5150,5100,5125,20216800
08/12/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
08/12/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10925,11050,10850,10900,17307500
08/12/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,200,200,190,190,230795
08/12/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1160,1185,1160,1180,82675800
08/12/2014,BCAP,MNC Kapital Indonesia Tbk.,889,899,879,889,60350
08/12/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
08/12/2014,BCIP,Bumi Citra Permai Tbk.,620,640,620,620,23420900
08/12/2014,BDMN,Bank Danamon Indonesia Tbk.,3860,3885,3855,3865,4168000
08/12/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,83,88,82,87,5900
08/12/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,575,595,570,590,33464100
08/12/2014,BFIN,BFI Finance  Indonesia Tbk.,2300,2300,2300,2300,0
08/12/2014,BHIT,MNC Investama Tbk.,366,373,366,370,50779000
08/12/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
08/12/2014,BINA,Bank Ina Perdana Tbk.,255,255,255,255,0
