<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/03/2015,AALI,Astra Agro Lestari Tbk.,25800,25900,25450,25625,2056400
03/03/2015,ABBA,Mahaka Media Tbk.,59,61,59,59,371400
03/03/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6625,6625,6625,6625,3000
03/03/2015,ABMM,ABM Investama Tbk.,3000,3000,3000,3000,0
03/03/2015,ACES,Ace Hardware Indonesia Tbk.,825,840,820,825,10343800
03/03/2015,ACST,Acset Indonusa Tbk.,5725,5850,5500,5750,1333700
03/03/2015,ADES,Akasha Wira International Tbk.,1370,1385,1370,1380,19700
03/03/2015,ADHI,Adhi Karya (Persero) Tbk.,2906,2910,2847,2851,32580368
03/03/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6600,6700,6500,6600,14900
03/03/2015,ADMG,Polychem Indonesia Tbk,148,148,146,146,13000
03/03/2015,ADRO,Adaro Energy Tbk.,1025,1035,1015,1015,79843800
03/03/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,103,104,102,102,516600
03/03/2015,AGRS,Bank Agris Tbk.,136,138,135,136,10651100
03/03/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,189,189,189,189,0
03/03/2015,AIMS,Akbar Indo Makmur Stimec Tbk,320,330,320,330,600
03/03/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2290,2295,2240,2245,4413200
03/03/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/03/2015,AKPI,Argha Karya Prima Industry Tbk.,840,840,840,840,0
03/03/2015,AKRA,AKR Corporindo Tbk.,4990,5050,4990,4990,11067100
03/03/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/03/2015,ALDO,Alkindo Naratama Tbk.,720,720,720,720,146000
03/03/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
03/03/2015,ALMI,Alumindo Light Metal Industry Tbk.,241,241,241,241,3000
03/03/2015,ALTO,Tri Banyan Tirta Tbk.,352,355,351,353,3100600
03/03/2015,AMAG,Asuransi Multi Artha Guna Tbk.,237,237,233,233,316500
03/03/2015,AMFG,Asahimas Flat Glass Tbk.,7850,7850,7750,7775,263500
03/03/2015,AMRT,Sumber Alfaria Trijaya Tbk.,470,470,465,466,3300
03/03/2015,ANJT,Austindo Nusantara Jaya Tbk.,1170,1170,1170,1170,0
03/03/2015,ANTM,Aneka Tambang (Persero) Tbk.,848,857,840,840,7560113
03/03/2015,APEX,Apexindo Pratama Duta Tbk.,3250,3300,3200,3300,28900
03/03/2015,APIC,Pacific Strategic Financial Tbk.,545,550,545,550,15367500
03/03/2015,APII,Arita Prima Indonesia Tbk.,360,360,350,350,40000
03/03/2015,APLI,Asiaplast Industries Tbk.,71,75,71,73,100400
03/03/2015,APLN,Agung Podomoro Land Tbk.,460,460,455,456,23762800
03/03/2015,APOL,Arpeni Pratama Ocean Line Tbk.,67,67,64,65,10113900
03/03/2015,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
03/03/2015,ARII,Atlas Resources Tbk.,425,425,425,425,100
03/03/2015,ARNA,Arwana Citramulia Tbk.,945,950,925,935,2627000
03/03/2015,ARTA,Arthavest Tbk,222,222,206,219,2900
03/03/2015,ARTI,Ratu Prabu Energi Tbk,89,91,88,90,174500
03/03/2015,ASBI,Asuransi Bintang Tbk.,585,585,585,585,0
03/03/2015,ASDM,Asuransi Dayin Mitra Tbk.,995,995,995,995,0
03/03/2015,ASGR,Astra Graphia Tbk.,1990,1990,1925,1930,188100
03/03/2015,ASII,Astra International Tbk.,7875,8050,7875,8000,49550000
03/03/2015,ASJT,Asuransi Jasa Tania Tbk.,151,152,145,148,5539400
03/03/2015,ASMI,Asuransi Kresna Mitra Tbk.,660,665,660,665,1812100
03/03/2015,ASRI,Alam Sutera Realty Tbk.,660,665,630,635,137233900
03/03/2015,ASRM,Asuransi Ramayana Tbk.,1150,1150,1125,1150,33100
03/03/2015,ASSA,Adi Sarana Armada Tbk.,186,190,176,181,11397400
03/03/2015,ATPK,Bara Jaya Internasional Tbk.,180,180,176,176,71400
03/03/2015,AUTO,Astra Otoparts Tbk.,3700,3700,3650,3700,479500
03/03/2015,BABP,Bank MNC Internasional Tbk.,101,103,100,102,35701750
03/03/2015,BACA,Bank Capital Indonesia Tbk.,121,121,119,119,510000
03/03/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
03/03/2015,BAJA,Saranacentral Bajatama Tbk.,236,238,235,236,132900
03/03/2015,BALI,Bali Towerindo Sentra Tbk.,419,419,419,419,0
03/03/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,2800
03/03/2015,BATA,Sepatu Bata Tbk.,1120,1120,1120,1120,0
03/03/2015,BAYU,Bayu Buana Tbk,995,995,995,995,100
03/03/2015,BBCA,Bank Central Asia Tbk.,14350,14575,14325,14400,20033200
