<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
10/08/2015,AALI,Astra Agro Lestari Tbk.,19200,19350,18025,18300,2086700
10/08/2015,ABBA,Mahaka Media Tbk.,53,56,53,56,20600
10/08/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7000,7000,7000,7000,0
10/08/2015,ABMM,ABM Investama Tbk.,2740,2890,2740,2890,6000
10/08/2015,ACES,Ace Hardware Indonesia Tbk.,560,610,560,610,23930000
10/08/2015,ACST,Acset Indonusa Tbk.,3990,3990,3990,3990,1100
10/08/2015,ADES,Akasha Wira International Tbk.,1075,1075,1075,1075,1100
10/08/2015,ADHI,Adhi Karya (Persero) Tbk.,1985,2035,1950,2020,69304600
10/08/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3900,4000,3895,3900,17300
10/08/2015,ADMG,Polychem Indonesia Tbk,99,100,95,97,2569200
10/08/2015,ADRO,Adaro Energy Tbk.,620,625,590,620,54064100
10/08/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,82,82,81,82,317100
10/08/2015,AGRS,Bank Agris Tbk.,105,115,104,115,12200
10/08/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,160,160,160,160,0
10/08/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
10/08/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1580,1615,1540,1550,5038000
10/08/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
10/08/2015,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
10/08/2015,AKRA,AKR Corporindo Tbk.,5750,5825,5675,5725,7006700
10/08/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
10/08/2015,ALDO,Alkindo Naratama Tbk.,710,715,705,705,121500
10/08/2015,ALKA,Alakasa Industrindo Tbk,421,421,421,421,0
10/08/2015,ALMI,Alumindo Light Metal Industry Tbk.,219,219,219,219,0
10/08/2015,ALTO,Tri Banyan Tirta Tbk.,320,325,300,325,362200
10/08/2015,AMAG,Asuransi Multi Artha Guna Tbk.,366,366,365,365,1300
10/08/2015,AMFG,Asahimas Flat Glass Tbk.,6200,6300,5900,6200,41800
10/08/2015,AMRT,Sumber Alfaria Trijaya Tbk.,555,555,555,555,31200
10/08/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
10/08/2015,ANTM,Aneka Tambang (Persero) Tbk.,402,413,399,402,62811137
10/08/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,3100
10/08/2015,APIC,Pacific Strategic Financial Tbk.,550,550,540,545,9338400
10/08/2015,APII,Arita Prima Indonesia Tbk.,235,235,230,230,55100
10/08/2015,APLI,Asiaplast Industries Tbk.,65,65,62,62,125000
10/08/2015,APLN,Agung Podomoro Land Tbk.,326,326,316,320,6916700
10/08/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
10/08/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
10/08/2015,ARII,Atlas Resources Tbk.,415,415,415,415,2000
