<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
02/13/2015,AALI,Astra Agro Lestari Tbk.,25600,25850,25325,25600,1272600
02/13/2015,ABBA,Mahaka Media Tbk.,63,63,63,63,16000
02/13/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6625,6625,6625,6625,252000
02/13/2015,ABMM,ABM Investama Tbk.,2655,2920,2655,2920,44500
02/13/2015,ACES,Ace Hardware Indonesia Tbk.,765,770,760,760,5037100
02/13/2015,ACST,Acset Indonusa Tbk.,4850,4960,4710,4765,357300
02/13/2015,ADES,Akasha Wira International Tbk.,1390,1395,1375,1385,51100
02/13/2015,ADHI,Adhi Karya (Persero) Tbk.,2978,2987,2910,2914,33289490
02/13/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6800,6950,6625,6800,38500
02/13/2015,ADMG,Polychem Indonesia Tbk,151,154,151,154,89100
02/13/2015,ADRO,Adaro Energy Tbk.,995,1015,990,1000,125437900
02/13/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,102,103,101,103,1428700
02/13/2015,AGRS,Bank Agris Tbk.,135,136,131,133,58600
02/13/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,194,194,194,194,0
02/13/2015,AIMS,Akbar Indo Makmur Stimec Tbk,390,390,390,390,0
02/13/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2145,2155,2105,2125,4079700
02/13/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
02/13/2015,AKPI,Argha Karya Prima Industry Tbk.,780,780,780,780,0
02/13/2015,AKRA,AKR Corporindo Tbk.,4865,4915,4865,4895,8691300
02/13/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
02/13/2015,ALDO,Alkindo Naratama Tbk.,725,725,725,725,79000
02/13/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
02/13/2015,ALMI,Alumindo Light Metal Industry Tbk.,260,260,242,245,1700
02/13/2015,ALTO,Tri Banyan Tirta Tbk.,345,348,345,347,2876800
02/13/2015,AMAG,Asuransi Multi Artha Guna Tbk.,236,236,222,234,376300
02/13/2015,AMFG,Asahimas Flat Glass Tbk.,8400,8400,8375,8375,1900
02/13/2015,AMRT,Sumber Alfaria Trijaya Tbk.,469,475,467,475,682100
02/13/2015,ANJT,Austindo Nusantara Jaya Tbk.,1190,1190,1190,1190,0
02/13/2015,ANTM,Aneka Tambang (Persero) Tbk.,886,895,878,882,15616186
02/13/2015,APEX,Apexindo Pratama Duta Tbk.,3325,3325,3325,3325,100
02/13/2015,APIC,Pacific Strategic Financial Tbk.,535,545,535,545,15883500
02/13/2015,APII,Arita Prima Indonesia Tbk.,385,395,385,395,18100
02/13/2015,APLI,Asiaplast Industries Tbk.,71,72,69,71,956900
02/13/2015,APLN,Agung Podomoro Land Tbk.,437,447,433,443,38492200
02/13/2015,APOL,Arpeni Pratama Ocean Line Tbk.,71,71,69,69,10887100
02/13/2015,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
02/13/2015,ARII,Atlas Resources Tbk.,406,422,406,422,100200
02/13/2015,ARNA,Arwana Citramulia Tbk.,920,940,920,935,828700
02/13/2015,ARTA,Arthavest Tbk,226,240,225,238,53400
02/13/2015,ARTI,Ratu Prabu Energi Tbk,99,103,98,98,2085500
02/13/2015,ASBI,Asuransi Bintang Tbk.,620,620,620,620,0
02/13/2015,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,0
02/13/2015,ASGR,Astra Graphia Tbk.,1855,1855,1845,1855,70100
02/13/2015,ASII,Astra International Tbk.,7950,7975,7875,7950,34871600
02/13/2015,ASJT,Asuransi Jasa Tania Tbk.,150,151,150,151,2913600
02/13/2015,ASMI,Asuransi Kresna Mitra Tbk.,635,645,635,645,1233700
02/13/2015,ASRI,Alam Sutera Realty Tbk.,640,640,625,635,64995300
02/13/2015,ASRM,Asuransi Ramayana Tbk.,1220,1220,1220,1220,100
02/13/2015,ASSA,Adi Sarana Armada Tbk.,210,218,209,210,13302600
