<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/23/2016,AALI,Astra Agro Lestari Tbk.,0,15900,15400,15450,1835300
09/23/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
09/23/2016,ABDA,Asuransi Bina Dana Arta Tbk.,6500,6500,6500,6500,0
09/23/2016,ABMM,ABM Investama Tbk.,2430,2430,2430,2430,0
09/23/2016,ACES,Ace Hardware Indonesia Tbk.,0,920,900,905,5781000
09/23/2016,ACST,Acset Indonusa Tbk.,0,2910,2830,2880,2410600
09/23/2016,ADES,Akasha Wira International Tbk.,0,1300,1260,1290,2300
09/23/2016,ADHI,Adhi Karya (Persero) Tbk.,0,2460,2370,2370,32232900
09/23/2016,ADMF,Adira Dinamika Multi Finance Tbk.,0,6075,6000,6000,183400
09/23/2016,ADMG,Polychem Indonesia Tbk,0,157,153,153,628300
09/23/2016,ADRO,Adaro Energy Tbk.,0,1230,1190,1210,43307900
09/23/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,0,302,290,292,6460600
09/23/2016,AGRS,Bank Agris Tbk.,0,92,90,90,200
09/23/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,0,170,170,170,150000
09/23/2016,AIMS,Akbar Indo Makmur Stimec Tbk,0,200,192,192,76800
09/23/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,0,2080,2040,2040,629200
09/23/2016,AKKU,Alam Karya Unggul Tbk.,0,250,230,250,600
09/23/2016,AKPI,Argha Karya Prima Industry Tbk.,860,860,860,860,0
09/23/2016,AKRA,AKR Corporindo Tbk.,0,6775,6475,6775,3356200
09/23/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/23/2016,ALDO,Alkindo Naratama Tbk.,715,715,715,715,0
09/23/2016,ALKA,Alakasa Industrindo Tbk,250,250,250,250,0
09/23/2016,ALMI,Alumindo Light Metal Industry Tbk.,0,180,180,180,51000
09/23/2016,ALTO,Tri Banyan Tirta Tbk.,0,330,328,330,223600
09/23/2016,AMAG,Asuransi Multi Artha Guna Tbk.,0,338,322,328,281400
09/23/2016,AMFG,Asahimas Flat Glass Tbk.,6700,6700,6700,6700,0
09/23/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,176,176,176,176,0
09/23/2016,AMRT,Sumber Alfaria Trijaya Tbk.,0,530,530,530,3518400
09/23/2016,ANJT,Austindo Nusantara Jaya Tbk.,1785,1785,1785,1785,0
