<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
07/29/2016,AALI,Astra Agro Lestari Tbk.,14700,14950,14500,14500,2810100
07/29/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,100
07/29/2016,ABDA,Asuransi Bina Dana Arta Tbk.,6500,6500,6500,6500,0
07/29/2016,ABMM,ABM Investama Tbk.,2600,2600,2600,2600,5000
07/29/2016,ACES,Ace Hardware Indonesia Tbk.,1030,1040,960,970,21690800
07/29/2016,ACST,Acset Indonusa Tbk.,3450,3540,3320,3320,1307000
07/29/2016,ADES,Akasha Wira International Tbk.,1400,1440,1380,1385,58800
07/29/2016,ADHI,Adhi Karya (Persero) Tbk.,2800,2840,2790,2830,27514000
07/29/2016,ADMF,Adira Dinamika Multi Finance Tbk.,4830,5500,4830,5275,510700
07/29/2016,ADMG,Polychem Indonesia Tbk,193,200,191,191,2983900
07/29/2016,ADRO,Adaro Energy Tbk.,1055,1070,1000,1040,59644500
07/29/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,406,430,406,416,29752900
07/29/2016,AGRS,Bank Agris Tbk.,90,97,90,95,8700
07/29/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,198,198,198,198,0
07/29/2016,AIMS,Akbar Indo Makmur Stimec Tbk,304,304,304,304,0
07/29/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1970,1970,1925,1965,1435100
07/29/2016,AKKU,Alam Karya Unggul Tbk.,346,346,346,346,400
07/29/2016,AKPI,Argha Karya Prima Industry Tbk.,910,910,910,910,100
07/29/2016,AKRA,AKR Corporindo Tbk.,6700,6900,6575,6750,6952200
07/29/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
07/29/2016,ALDO,Alkindo Naratama Tbk.,725,730,725,730,38500
07/29/2016,ALKA,Alakasa Industrindo Tbk,180,180,170,170,6900
07/29/2016,ALMI,Alumindo Light Metal Industry Tbk.,190,191,185,185,156500
07/29/2016,ALTO,Tri Banyan Tirta Tbk.,330,330,328,330,272500
