<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
04/04/2016,AALI,Astra Agro Lestari Tbk.,18000,18025,17350,17500,1673300
04/04/2016,ABBA,Mahaka Media Tbk.,50,51,50,50,165500
04/04/2016,ABDA,Asuransi Bina Dana Arta Tbk.,8250,8250,8250,8250,200
04/04/2016,ABMM,ABM Investama Tbk.,2745,2745,2745,2745,0
04/04/2016,ACES,Ace Hardware Indonesia Tbk.,885,890,860,860,10056900
04/04/2016,ACST,Acset Indonusa Tbk.,3610,3610,3610,3610,0
04/04/2016,ADES,Akasha Wira International Tbk.,1050,1050,1050,1050,3100
04/04/2016,ADHI,Adhi Karya (Persero) Tbk.,2690,2720,2685,2700,16781100
04/04/2016,ADMF,Adira Dinamika Multi Finance Tbk.,3200,3360,3185,3200,281200
04/04/2016,ADMG,Polychem Indonesia Tbk,105,106,103,103,7057100
04/04/2016,ADRO,Adaro Energy Tbk.,665,690,655,680,55100400
04/04/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,90,91,90,91,63100
04/04/2016,AGRS,Bank Agris Tbk.,98,103,92,92,62100
04/04/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,160,178,160,178,2100
04/04/2016,AIMS,Akbar Indo Makmur Stimec Tbk,470,470,470,470,0
04/04/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1200,1200,1175,1180,1124500
04/04/2016,AKKU,Alam Karya Unggul Tbk.,170,173,170,173,700
04/04/2016,AKPI,Argha Karya Prima Industry Tbk.,890,890,890,890,0
04/04/2016,AKRA,AKR Corporindo Tbk.,6900,7075,6875,7000,12918600
04/04/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
04/04/2016,ALDO,Alkindo Naratama Tbk.,725,725,725,725,82500
04/04/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,0
04/04/2016,ALMI,Alumindo Light Metal Industry Tbk.,188,190,180,189,102000
04/04/2016,ALTO,Tri Banyan Tirta Tbk.,324,324,324,324,10000
04/04/2016,AMAG,Asuransi Multi Artha Guna Tbk.,315,315,314,314,200
04/04/2016,AMFG,Asahimas Flat Glass Tbk.,6675,6675,6675,6675,0
04/04/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,120,120,120,120,8200
04/04/2016,AMRT,Sumber Alfaria Trijaya Tbk.,585,625,530,600,7706800
04/04/2016,ANJT,Austindo Nusantara Jaya Tbk.,1755,1755,1755,1755,0
04/04/2016,ANTM,Aneka Tambang (Persero) Tbk.,466,505,463,500,323920800
04/04/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
04/04/2016,APIC,Pacific Strategic Financial Tbk.,630,635,630,635,1436600
04/04/2016,APII,Arita Prima Indonesia Tbk.,261,261,261,261,0
