<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/17/2014,AALI,Astra Agro Lestari Tbk.,23250,23675,23250,23550,637700
11/17/2014,ABBA,Mahaka Media Tbk.,75,75,71,75,7600
11/17/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5950,5975,5950,5975,22400
11/17/2014,ABMM,ABM Investama Tbk.,2575,2575,2575,2575,0
11/17/2014,ACES,Ace Hardware Indonesia Tbk.,800,800,780,785,25068000
11/17/2014,ACST,Acset Indonusa Tbk.,3150,3250,3150,3250,2300
11/17/2014,ADES,Akasha Wira International Tbk.,1405,1430,1360,1375,60500
11/17/2014,ADHI,Adhi Karya (Persero) Tbk.,2168,2231,2168,2206,95331828
11/17/2014,ADMF,Adira Dinamika Multi Finance Tbk.,8000,8000,7600,7650,210500
11/17/2014,ADMG,Polychem Indonesia Tbk,165,165,152,155,641500
11/17/2014,ADRO,Adaro Energy Tbk.,1020,1020,1000,1005,53147300
11/17/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,109,109,103,104,3302833
11/17/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,197,197,197,197,0
11/17/2014,AIMS,Akbar Indo Makmur Stimec Tbk,405,405,405,405,0
11/17/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2270,2275,2235,2235,2253200
11/17/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
11/17/2014,AKPI,Argha Karya Prima Industry Tbk.,770,770,770,770,0
11/17/2014,AKRA,AKR Corporindo Tbk.,4685,4695,4660,4660,6037300
11/17/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/17/2014,ALDO,Alkindo Naratama Tbk.,700,705,700,700,721000
11/17/2014,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
11/17/2014,ALMI,Alumindo Light Metal Industry Tbk.,249,249,249,249,0
11/17/2014,ALTO,Tri Banyan Tirta Tbk.,341,343,341,343,506200
11/17/2014,AMAG,Asuransi Multi Artha Guna Tbk.,229,235,229,235,589600
11/17/2014,AMFG,Asahimas Flat Glass Tbk.,7100,7150,6925,7000,160500
11/17/2014,AMRT,Sumber Alfaria Trijaya Tbk.,535,535,525,525,600
11/17/2014,ANJT,Austindo Nusantara Jaya Tbk.,1210,1210,1210,1210,0
11/17/2014,ANTM,Aneka Tambang (Persero) Tbk.,785,790,781,781,6666026
11/17/2014,APEX,Apexindo Pratama Duta Tbk.,3560,3570,3555,3560,69100
11/17/2014,APIC,Pacific Strategic Financial Tbk.,535,535,530,535,15373600
11/17/2014,APII,Arita Prima Indonesia Tbk.,440,440,440,440,0
11/17/2014,APLI,Asiaplast Industries Tbk.,87,87,87,87,0
11/17/2014,APLN,Agung Podomoro Land Tbk.,343,345,336,336,29899300
