<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
08/20/2014,AALI,Astra Agro Lestari Tbk.,26550,26575,26325,26350,1926000
08/20/2014,ABBA,Mahaka Media Tbk.,71,72,70,70,79900
08/20/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5525,5550,5525,5550,10000
08/20/2014,ABMM,ABM Investama Tbk.,2700,2700,2700,2700,0
08/20/2014,ACES,Ace Hardware Indonesia Tbk.,925,960,920,920,25800900
08/20/2014,ACST,Acset Indonusa Tbk.,3000,3010,2925,3010,626500
08/20/2014,ADES,Akasha Wira International Tbk.,1740,1790,1705,1720,315000
08/20/2014,ADHI,Adhi Karya (Persero) Tbk.,2685,2694,2639,2668,34961311
08/20/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11275,11300,11200,11200,51200
08/20/2014,ADMG,Polychem Indonesia Tbk,207,208,206,207,2050800
08/20/2014,ADRO,Adaro Energy Tbk.,1335,1340,1315,1320,36030600
08/20/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,135,138,130,132,15550500
08/20/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,180,180,180,180,0
08/20/2014,AIMS,Akbar Indo Makmur Stimec Tbk,510,510,510,510,0
08/20/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2465,2465,2450,2450,3126800
08/20/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
08/20/2014,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,100
08/20/2014,AKRA,AKR Corporindo Tbk.,4980,4980,4835,4845,4021000
08/20/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
08/20/2014,ALDO,Alkindo Naratama Tbk.,720,735,710,730,6647300
08/20/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
08/20/2014,ALMI,Alumindo Light Metal Industry Tbk.,344,344,344,344,0
08/20/2014,ALTO,Tri Banyan Tirta Tbk.,360,360,355,357,44100
08/20/2014,AMAG,Asuransi Multi Artha Guna Tbk.,244,244,243,244,136600
08/20/2014,AMFG,Asahimas Flat Glass Tbk.,8200,8300,8075,8225,21400
08/20/2014,AMRT,Sumber Alfaria Trijaya Tbk.,505,520,490,520,127800
08/20/2014,ANJT,Austindo Nusantara Jaya Tbk.,1155,1200,1155,1200,400
08/20/2014,ANTM,Aneka Tambang (Persero) Tbk.,1042,1046,1033,1037,14019696
08/20/2014,APEX,Apexindo Pratama Duta Tbk.,3765,3765,3760,3765,88100
08/20/2014,APIC,Pacific Strategic Financial Tbk.,560,570,555,560,20845800
08/20/2014,APII,Arita Prima Indonesia Tbk.,295,310,295,310,261500
08/20/2014,APLI,Asiaplast Industries Tbk.,70,70,70,70,0
08/20/2014,APLN,Agung Podomoro Land Tbk.,364,367,358,366,63077100
08/20/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
08/20/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
08/20/2014,ARII,Atlas Resources Tbk.,296,296,296,296,0
08/20/2014,ARNA,Arwana Citramulia Tbk.,1020,1020,980,980,748300
08/20/2014,ARTA,Arthavest Tbk,240,240,240,240,100
08/20/2014,ARTI,Ratu Prabu Energi Tbk,163,163,157,159,518000
08/20/2014,ASBI,Asuransi Bintang Tbk.,810,880,810,880,314600
08/20/2014,ASDM,Asuransi Dayin Mitra Tbk.,870,870,870,870,100
08/20/2014,ASGR,Astra Graphia Tbk.,2200,2270,2200,2270,108100
08/20/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
08/20/2014,ASII,Astra International Tbk.,7625,7725,7625,7725,15668300
08/20/2014,ASJT,Asuransi Jasa Tania Tbk.,300,300,300,300,0
08/20/2014,ASMI,Asuransi Kresna Mitra Tbk.,489,490,487,490,790000
08/20/2014,ASRI,Alam Sutera Realty Tbk.,550,560,545,550,36342300
08/20/2014,ASRM,Asuransi Ramayana Tbk.,1000,1000,1000,1000,0
08/20/2014,ASSA,Adi Sarana Armada Tbk.,223,223,218,218,2723800
08/20/2014,ATPK,Bara Jaya Internasional Tbk.,235,235,231,232,73100
08/20/2014,AUTO,Astra Otoparts Tbk.,3975,4000,3800,3955,547200
08/20/2014,BABP,Bank MNC Internasional Tbk.,110,110,108,109,127095850
08/20/2014,BACA,Bank Capital Indonesia Tbk.,95,97,95,97,800
08/20/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
08/20/2014,BAJA,Saranacentral Bajatama Tbk.,450,450,420,429,47983900
08/20/2014,BALI,Bali Towerindo Sentra Tbk.,450,450,444,449,263000
08/20/2014,BAPA,Bekasi Asri Pemula Tbk.,54,54,52,53,1359400
08/20/2014,BATA,Sepatu Bata Tbk.,965,970,965,970,400
08/20/2014,BAYU,Bayu Buana Tbk,800,850,800,850,87400
08/20/2014,BBCA,Bank Central Asia Tbk.,11700,11775,11675,11775,6860100
08/20/2014,BBKP,Bank Bukopin Tbk.,755,765,755,760,5416900
08/20/2014,BBLD,Buana Finance Tbk.,1980,1980,1980,1980,0
08/20/2014,BBMD,Bank Mestika Dharma Tbk.,1465,1465,1460,1460,1832100
08/20/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,5350,5350,5250,5300,25665500
08/20/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
