<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
04/13/2015,AALI,Astra Agro Lestari Tbk.,24100,24125,23750,23750,418800
04/13/2015,ABBA,Mahaka Media Tbk.,53,58,52,53,1735900
04/13/2015,ABDA,Asuransi Bina Dana Arta Tbk.,6950,6950,6950,6950,0
04/13/2015,ABMM,ABM Investama Tbk.,2875,2875,2850,2850,20000
04/13/2015,ACES,Ace Hardware Indonesia Tbk.,720,720,700,705,23312200
04/13/2015,ACST,Acset Indonusa Tbk.,5250,5275,5200,5225,83800
04/13/2015,ADES,Akasha Wira International Tbk.,1380,1380,1375,1375,16600
04/13/2015,ADHI,Adhi Karya (Persero) Tbk.,2609,2613,2562,2567,12981958
04/13/2015,ADMF,Adira Dinamika Multi Finance Tbk.,6400,6400,6200,6325,16300
04/13/2015,ADMG,Polychem Indonesia Tbk,132,132,130,131,205300
04/13/2015,ADRO,Adaro Energy Tbk.,970,980,955,955,34572100
04/13/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,105,106,104,105,2027667
04/13/2015,AGRS,Bank Agris Tbk.,153,159,150,154,30049200
04/13/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,171,179,171,179,24953
04/13/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
04/13/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2065,2065,2015,2020,2420800
04/13/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
04/13/2015,AKPI,Argha Karya Prima Industry Tbk.,710,710,710,710,0
04/13/2015,AKRA,AKR Corporindo Tbk.,5225,5275,5075,5125,7653500
04/13/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
04/13/2015,ALDO,Alkindo Naratama Tbk.,725,725,720,725,81000
04/13/2015,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
04/13/2015,ALMI,Alumindo Light Metal Industry Tbk.,240,240,240,240,60100
04/13/2015,ALTO,Tri Banyan Tirta Tbk.,348,348,348,348,0
04/13/2015,AMAG,Asuransi Multi Artha Guna Tbk.,251,306,251,292,54139800
04/13/2015,AMFG,Asahimas Flat Glass Tbk.,7250,7300,7175,7175,47800
04/13/2015,AMRT,Sumber Alfaria Trijaya Tbk.,555,565,545,565,14961100
04/13/2015,ANJT,Austindo Nusantara Jaya Tbk.,1150,1150,1150,1150,0
04/13/2015,ANTM,Aneka Tambang (Persero) Tbk.,764,764,743,748,7197802
04/13/2015,APEX,Apexindo Pratama Duta Tbk.,3300,3300,3300,3300,7600
04/13/2015,APIC,Pacific Strategic Financial Tbk.,545,545,535,535,14649600
04/13/2015,APII,Arita Prima Indonesia Tbk.,360,360,360,360,0
04/13/2015,APLI,Asiaplast Industries Tbk.,82,82,82,82,1700
04/13/2015,APLN,Agung Podomoro Land Tbk.,440,440,419,427,37182600
04/13/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
04/13/2015,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
04/13/2015,ARII,Atlas Resources Tbk.,430,430,430,430,0
04/13/2015,ARNA,Arwana Citramulia Tbk.,810,810,790,805,3220600
04/13/2015,ARTA,Arthavest Tbk,230,230,230,230,0
04/13/2015,ARTI,Ratu Prabu Energi Tbk,90,90,87,87,977900
04/13/2015,ASBI,Asuransi Bintang Tbk.,465,465,465,465,0
04/13/2015,ASDM,Asuransi Dayin Mitra Tbk.,880,880,880,880,0
04/13/2015,ASGR,Astra Graphia Tbk.,2150,2150,2085,2085,1171400
04/13/2015,ASII,Astra International Tbk.,8075,8175,8050,8175,14575600
04/13/2015,ASJT,Asuransi Jasa Tania Tbk.,148,148,148,148,0
04/13/2015,ASMI,Asuransi Kresna Mitra Tbk.,760,760,750,755,880800
04/13/2015,ASRI,Alam Sutera Realty Tbk.,630,635,620,630,93931200
04/13/2015,ASRM,Asuransi Ramayana Tbk.,1195,1195,1195,1195,300
04/13/2015,ASSA,Adi Sarana Armada Tbk.,169,174,166,166,2990800
04/13/2015,ATPK,Bara Jaya Internasional Tbk.,179,179,179,179,0
04/13/2015,AUTO,Astra Otoparts Tbk.,3445,3445,3405,3440,4800
04/13/2015,BABP,Bank MNC Internasional Tbk.,112,113,109,109,49778750
04/13/2015,BACA,Bank Capital Indonesia Tbk.,200,200,196,196,8002000
04/13/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
04/13/2015,BAJA,Saranacentral Bajatama Tbk.,219,219,216,217,482900
04/13/2015,BALI,Bali Towerindo Sentra Tbk.,490,490,490,490,7500
04/13/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,10400
04/13/2015,BATA,Sepatu Bata Tbk.,1080,1080,1080,1080,0
04/13/2015,BAYU,Bayu Buana Tbk,1050,1050,1050,1050,0
04/13/2015,BBCA,Bank Central Asia Tbk.,15050,15075,14975,15025,8327100
04/13/2015,BBKP,Bank Bukopin Tbk.,720,720,715,720,2155900
04/13/2015,BBLD,Buana Finance Tbk.,1400,1400,1400,1400,100
04/13/2015,BBMD,Bank Mestika Dharma Tbk.,1550,1550,1450,1550,2100
04/13/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,7100,7200,7025,7200,15866800
04/13/2015,BBNP,Bank Nusantara Parahyangan Tbk.,2310,2310,2310,2310,0
04/13/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,12975,13050,12950,13000,24741300
04/13/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,158,165,150,161,1163600
04/13/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1170,1170,1145,1150,12435200
04/13/2015,BBYB,Bank Yudha Bhakti Tbk.,93,95,93,93,140600
04/13/2015,BCAP,MNC Kapital Indonesia Tbk.,1887,1901,1852,1857,37165400
