<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/26/2014,AALI,Astra Agro Lestari Tbk.,23400,23400,23000,23200,802500
09/26/2014,ABBA,Mahaka Media Tbk.,69,73,67,69,659400
09/26/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5250,5250,5250,5250,0
09/26/2014,ABMM,ABM Investama Tbk.,2700,2700,2700,2700,0
09/26/2014,ACES,Ace Hardware Indonesia Tbk.,925,940,920,935,12107800
09/26/2014,ACST,Acset Indonusa Tbk.,3300,3300,3150,3150,265000
09/26/2014,ADES,Akasha Wira International Tbk.,1555,1555,1545,1555,100100
09/26/2014,ADHI,Adhi Karya (Persero) Tbk.,2444,2444,2376,2380,23432204
09/26/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11300,11300,11275,11275,12200
09/26/2014,ADMG,Polychem Indonesia Tbk,195,196,188,189,171500
09/26/2014,ADRO,Adaro Energy Tbk.,1260,1260,1195,1195,68479800
09/26/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,118,119,114,118,10089100
09/26/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,198,198,198,198,0
09/26/2014,AIMS,Akbar Indo Makmur Stimec Tbk,396,396,396,396,2700
09/26/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2250,2300,2225,2275,2724600
09/26/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
09/26/2014,AKPI,Argha Karya Prima Industry Tbk.,795,795,795,795,0
09/26/2014,AKRA,AKR Corporindo Tbk.,5150,5225,5050,5200,5252500
09/26/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/26/2014,ALDO,Alkindo Naratama Tbk.,690,695,680,690,3684300
09/26/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
09/26/2014,ALMI,Alumindo Light Metal Industry Tbk.,333,335,331,331,652200
09/26/2014,ALTO,Tri Banyan Tirta Tbk.,350,355,340,348,480900
09/26/2014,AMAG,Asuransi Multi Artha Guna Tbk.,237,237,228,229,1425200
09/26/2014,AMFG,Asahimas Flat Glass Tbk.,7700,7950,7700,7725,4500
09/26/2014,AMRT,Sumber Alfaria Trijaya Tbk.,510,510,500,510,442000
09/26/2014,ANJT,Austindo Nusantara Jaya Tbk.,1125,1125,1125,1125,50500
09/26/2014,ANTM,Aneka Tambang (Persero) Tbk.,945,949,920,924,15456172
09/26/2014,APEX,Apexindo Pratama Duta Tbk.,3635,3645,3630,3645,85700
09/26/2014,APIC,Pacific Strategic Financial Tbk.,545,550,540,540,16586300
09/26/2014,APII,Arita Prima Indonesia Tbk.,460,460,440,440,80700
09/26/2014,APLI,Asiaplast Industries Tbk.,75,75,72,73,12200
09/26/2014,APLN,Agung Podomoro Land Tbk.,335,338,331,332,43938000
09/26/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
09/26/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
09/26/2014,ARII,Atlas Resources Tbk.,445,445,415,437,80800
09/26/2014,ARNA,Arwana Citramulia Tbk.,970,985,960,980,2057100
09/26/2014,ARTA,Arthavest Tbk,220,220,220,220,3000
09/26/2014,ARTI,Ratu Prabu Energi Tbk,151,151,144,148,2921600
09/26/2014,ASBI,Asuransi Bintang Tbk.,1360,1500,1360,1500,32500
09/26/2014,ASDM,Asuransi Dayin Mitra Tbk.,975,975,975,975,0
09/26/2014,ASGR,Astra Graphia Tbk.,2245,2245,2200,2200,217400
09/26/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
09/26/2014,ASII,Astra International Tbk.,7000,7050,6950,7000,51406300
09/26/2014,ASJT,Asuransi Jasa Tania Tbk.,300,300,300,300,0
09/26/2014,ASMI,Asuransi Kresna Mitra Tbk.,481,482,480,480,818600
09/26/2014,ASRI,Alam Sutera Realty Tbk.,482,484,470,470,70382800
09/26/2014,ASRM,Asuransi Ramayana Tbk.,1250,1250,1250,1250,0
09/26/2014,ASSA,Adi Sarana Armada Tbk.,215,217,200,211,6392400
09/26/2014,ATPK,Bara Jaya Internasional Tbk.,228,228,227,227,2938800
09/26/2014,AUTO,Astra Otoparts Tbk.,4280,4280,4200,4220,76000
09/26/2014,BABP,Bank MNC Internasional Tbk.,116,118,113,114,102382000
09/26/2014,BACA,Bank Capital Indonesia Tbk.,90,90,90,90,4500
09/26/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
09/26/2014,BAJA,Saranacentral Bajatama Tbk.,352,355,333,336,2659500
09/26/2014,BALI,Bali Towerindo Sentra Tbk.,429,452,428,452,1294000
09/26/2014,BAPA,Bekasi Asri Pemula Tbk.,55,55,52,54,12300
09/26/2014,BATA,Sepatu Bata Tbk.,975,975,975,975,400
09/26/2014,BAYU,Bayu Buana Tbk,1340,1340,1340,1340,3800
09/26/2014,BBCA,Bank Central Asia Tbk.,12650,12850,12625,12800,15690000
09/26/2014,BBKP,Bank Bukopin Tbk.,735,740,730,735,6933800
09/26/2014,BBLD,Buana Finance Tbk.,1980,1980,1980,1980,0
09/26/2014,BBMD,Bank Mestika Dharma Tbk.,1495,1495,1495,1495,0
09/26/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,5600,5600,5500,5500,48605400
09/26/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1850,1850,1850,1850,0
09/26/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10550,10550,10350,10350,54960100
09/26/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,200,200,200,200,0
09/26/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1145,1145,1130,1135,67129100
09/26/2014,BCAP,MNC Kapital Indonesia Tbk.,1269,1269,1245,1259,1808800
09/26/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
09/26/2014,BCIP,Bumi Citra Permai Tbk.,690,690,660,675,40412000
09/26/2014,BDMN,Bank Danamon Indonesia Tbk.,3890,3940,3865,3940,2086400
09/26/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,85,85,83,85,3200
09/26/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,580,585,565,575,10485600
09/26/2014,BFIN,BFI Finance  Indonesia Tbk.,2175,2175,2175,2175,0
09/26/2014,BHIT,MNC Investama Tbk.,350,352,346,347,15078400
09/26/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
09/26/2014,BINA,Bank Ina Perdana Tbk.,250,255,245,245,360200
09/26/2014,BIPI,Benakat Integra Tbk.,129,130,124,127,48063200
09/26/2014,BIPP,Bhuwanatala Indah Permai Tbk.,102,102,102,102,0
09/26/2014,BISI,BISI International Tbk.,505,505,499,500,1455100
09/26/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,810,815,795,795,19739600
09/26/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,440,440,433,435,3047700
09/26/2014,BKDP,Bukit Darmo Property Tbk,86,89,86,86,328400
09/26/2014,BKSL,Sentul City Tbk.,109,109,103,103,133797200
09/26/2014,BKSW,Bank QNB Indonesia Tbk.,361,361,361,361,0
09/26/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
09/26/2014,BLTZ,Graha Layar Prima Tbk.,3000,3000,3000,3000,0
09/26/2014,BMAS,Bank Maspion Indonesia Tbk.,340,340,340,340,0
09/26/2014,BMRI,Bank Mandiri (Persero) Tbk.,10200,10200,10025,10050,62694700
09/26/2014,BMSR,Bintang Mitra Semestaraya Tbk,179,179,179,179,0
