<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
06/30/2015,AALI,Astra Agro Lestari Tbk.,22500,23100,22500,22950,1088400
06/30/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,0
06/30/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7750,7500,7750,2000
06/30/2015,ABMM,ABM Investama Tbk.,2995,2995,2995,2995,0
06/30/2015,ACES,Ace Hardware Indonesia Tbk.,635,650,630,645,23749800
06/30/2015,ACST,Acset Indonusa Tbk.,4500,4800,4350,4700,344100
06/30/2015,ADES,Akasha Wira International Tbk.,1395,1410,1395,1395,104100
06/30/2015,ADHI,Adhi Karya (Persero) Tbk.,1701,1739,1684,1714,24894971
06/30/2015,ADMF,Adira Dinamika Multi Finance Tbk.,4900,4900,4800,4900,1600
06/30/2015,ADMG,Polychem Indonesia Tbk,112,113,110,113,160000
06/30/2015,ADRO,Adaro Energy Tbk.,760,775,760,760,29527600
06/30/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,94,99,93,95,879200
06/30/2015,AGRS,Bank Agris Tbk.,129,144,121,121,57500
06/30/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,160,160,150,151,136300
06/30/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
06/30/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1870,1890,1845,1870,1496800
06/30/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
06/30/2015,AKPI,Argha Karya Prima Industry Tbk.,650,650,600,625,2100
06/30/2015,AKRA,AKR Corporindo Tbk.,6000,6000,5800,5925,5464100
06/30/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
06/30/2015,ALDO,Alkindo Naratama Tbk.,730,735,730,735,427800
06/30/2015,ALKA,Alakasa Industrindo Tbk,765,765,765,765,0
06/30/2015,ALMI,Alumindo Light Metal Industry Tbk.,248,248,248,248,0
06/30/2015,ALTO,Tri Banyan Tirta Tbk.,350,354,350,354,596600
06/30/2015,AMAG,Asuransi Multi Artha Guna Tbk.,370,389,370,384,193600
06/30/2015,AMFG,Asahimas Flat Glass Tbk.,7025,7225,7025,7175,15300
06/30/2015,AMRT,Sumber Alfaria Trijaya Tbk.,580,595,580,595,345500
06/30/2015,ANJT,Austindo Nusantara Jaya Tbk.,1220,1220,1220,1220,1000
06/30/2015,ANTM,Aneka Tambang (Persero) Tbk.,571,575,567,571,6961346
06/30/2015,APEX,Apexindo Pratama Duta Tbk.,3335,3335,3335,3335,4400
06/30/2015,APIC,Pacific Strategic Financial Tbk.,565,575,565,575,16005400
06/30/2015,APII,Arita Prima Indonesia Tbk.,300,300,300,300,0
06/30/2015,APLI,Asiaplast Industries Tbk.,73,73,73,73,112000
06/30/2015,APLN,Agung Podomoro Land Tbk.,365,377,361,377,13125400
06/30/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
06/30/2015,ARGO,Argo Pantes Tbk,850,850,850,850,0
06/30/2015,ARII,Atlas Resources Tbk.,410,450,410,450,213700
06/30/2015,ARNA,Arwana Citramulia Tbk.,520,540,520,530,2320500
06/30/2015,ARTA,Arthavest Tbk,233,233,233,233,0
06/30/2015,ARTI,Ratu Prabu Energi Tbk,176,181,172,178,10791700
06/30/2015,ASBI,Asuransi Bintang Tbk.,441,441,441,441,0
06/30/2015,ASDM,Asuransi Dayin Mitra Tbk.,1050,1050,1050,1050,0
06/30/2015,ASGR,Astra Graphia Tbk.,1970,2200,1970,2200,25700
06/30/2015,ASII,Astra International Tbk.,6925,7075,6875,7075,30190700
06/30/2015,ASJT,Asuransi Jasa Tania Tbk.,143,143,143,143,200
06/30/2015,ASMI,Asuransi Kresna Mitra Tbk.,800,825,800,825,1676300
06/30/2015,ASRI,Alam Sutera Realty Tbk.,575,590,575,575,31270700
06/30/2015,ASRM,Asuransi Ramayana Tbk.,1150,1300,1150,1300,2000
06/30/2015,ASSA,Adi Sarana Armada Tbk.,134,144,133,144,413600
06/30/2015,ATPK,Bara Jaya Internasional Tbk.,195,196,195,196,20500
06/30/2015,AUTO,Astra Otoparts Tbk.,2330,2500,2310,2500,60300
