<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/04/2016,AALI,Astra Agro Lestari Tbk.,14625,14825,14450,14775,1677600
11/04/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
11/04/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7400,7400,7400,7400,0
11/04/2016,ABMM,ABM Investama Tbk.,2320,2320,2320,2320,0
11/04/2016,ACES,Ace Hardware Indonesia Tbk.,880,915,875,880,13113900
11/04/2016,ACST,Acset Indonusa Tbk.,3120,3120,3040,3040,10900
11/04/2016,ADES,Akasha Wira International Tbk.,1225,1240,1225,1230,13900
11/04/2016,ADHI,Adhi Karya (Persero) Tbk.,2110,2200,2100,2160,8045500
11/04/2016,ADMF,Adira Dinamika Multi Finance Tbk.,6375,6375,6325,6375,12500
11/04/2016,ADMG,Polychem Indonesia Tbk,137,141,137,141,1329600
11/04/2016,ADRO,Adaro Energy Tbk.,1605,1670,1580,1670,80230500
11/04/2016,AGII,Aneka Gas Industri Tbk.,1095,1095,1030,1090,19755800
11/04/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,278,292,276,288,4250700
11/04/2016,AGRS,Bank Agris Tbk.,82,83,82,82,26200
11/04/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,210,210,210,210,0
11/04/2016,AIMS,Akbar Indo Makmur Stimec Tbk,226,226,226,226,0
11/04/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,2010,2040,1985,2010,1799800
11/04/2016,AKKU,Alam Karya Unggul Tbk.,360,376,350,376,495200
11/04/2016,AKPI,Argha Karya Prima Industry Tbk.,855,855,855,855,0
11/04/2016,AKRA,AKR Corporindo Tbk.,6500,6750,6475,6750,1642700
11/04/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/04/2016,ALDO,Alkindo Naratama Tbk.,610,610,610,610,0
11/04/2016,ALKA,Alakasa Industrindo Tbk,268,268,268,268,0
11/04/2016,ALMI,Alumindo Light Metal Industry Tbk.,184,184,184,184,0
11/04/2016,ALTO,Tri Banyan Tirta Tbk.,328,328,328,328,0
11/04/2016,AMAG,Asuransi Multi Artha Guna Tbk.,364,370,364,370,41500
11/04/2016,AMFG,Asahimas Flat Glass Tbk.,6725,6725,6725,6725,0
11/04/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,244,244,244,244,10000
11/04/2016,AMRT,Sumber Alfaria Trijaya Tbk.,498,500,498,500,394000
11/04/2016,ANJT,Austindo Nusantara Jaya Tbk.,1990,1990,1990,1990,0
11/04/2016,ANTM,Aneka Tambang (Persero) Tbk.,890,915,875,910,113935700
11/04/2016,APEX,Apexindo Pratama Duta Tbk.,2550,2550,2530,2530,115000
11/04/2016,APIC,Pacific Strategic Financial Tbk.,248,260,248,258,270600
11/04/2016,APII,Arita Prima Indonesia Tbk.,362,362,362,362,0
11/04/2016,APLI,Asiaplast Industries Tbk.,100,104,98,100,1115500
11/04/2016,APLN,Agung Podomoro Land Tbk.,270,276,268,276,3444600
11/04/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
11/04/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
11/04/2016,ARII,Atlas Resources Tbk.,460,515,424,456,102500
11/04/2016,ARNA,Arwana Citramulia Tbk.,590,590,565,570,465600
11/04/2016,ARTA,Arthavest Tbk,300,300,300,300,0
11/04/2016,ARTI,Ratu Prabu Energi Tbk,54,54,50,50,29519900
11/04/2016,ARTO,Bank Artos Indonesia Tbk.,155,155,155,155,0
11/04/2016,ASBI,Asuransi Bintang Tbk.,336,336,334,334,8800
11/04/2016,ASDM,Asuransi Dayin Mitra Tbk.,950,950,950,950,6000
11/04/2016,ASGR,Astra Graphia Tbk.,1910,1910,1910,1910,800
11/04/2016,ASII,Astra International Tbk.,8050,8200,8050,8125,45768800
11/04/2016,ASJT,Asuransi Jasa Tania Tbk.,220,220,220,220,0
11/04/2016,ASMI,Asuransi Kresna Mitra Tbk.,458,460,456,456,2374700
11/04/2016,ASRI,Alam Sutera Realty Tbk.,410,424,406,420,51754400
11/04/2016,ASRM,Asuransi Ramayana Tbk.,1850,1850,1850,1850,500
11/04/2016,ASSA,Adi Sarana Armada Tbk.,202,202,198,200,1077300
11/04/2016,ATIC,Anabatic Technologies Tbk.,680,685,675,685,40000
11/04/2016,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
11/04/2016,AUTO,Astra Otoparts Tbk.,2200,2230,2200,2200,11500
11/04/2016,BABP,Bank MNC Internasional Tbk.,65,66,64,65,1523000
11/04/2016,BACA,Bank Capital Indonesia Tbk.,190,190,188,188,1242600
