<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/22/2015,AALI,Astra Agro Lestari Tbk.,18200,18450,17900,17900,1690300
09/22/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,55800
09/22/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7000,7000,7000,7000,0
09/22/2015,ABMM,ABM Investama Tbk.,2975,2975,2900,2900,1600
09/22/2015,ACES,Ace Hardware Indonesia Tbk.,520,520,510,515,8603100
09/22/2015,ACST,Acset Indonusa Tbk.,4050,4050,4050,4050,3400
09/22/2015,ADES,Akasha Wira International Tbk.,1100,1100,1065,1100,2500
09/22/2015,ADHI,Adhi Karya (Persero) Tbk.,1803,1837,1799,1803,36376722
09/22/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3900,3900,3900,3900,900
09/22/2015,ADMG,Polychem Indonesia Tbk,119,125,106,106,69091300
09/22/2015,ADRO,Adaro Energy Tbk.,605,615,590,595,31076200
09/22/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,81,82,80,82,1184300
09/22/2015,AGRS,Bank Agris Tbk.,117,117,117,117,0
09/22/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,144,144,144,144,0
09/22/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
09/22/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1610,1620,1595,1600,150000
09/22/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
09/22/2015,AKPI,Argha Karya Prima Industry Tbk.,750,750,750,750,0
09/22/2015,AKRA,AKR Corporindo Tbk.,5775,5900,5775,5900,6113800
09/22/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/22/2015,ALDO,Alkindo Naratama Tbk.,695,695,690,690,76900
09/22/2015,ALKA,Alakasa Industrindo Tbk,421,421,421,421,0
09/22/2015,ALMI,Alumindo Light Metal Industry Tbk.,213,223,211,211,1475800
09/22/2015,ALTO,Tri Banyan Tirta Tbk.,329,330,329,330,343900
09/22/2015,AMAG,Asuransi Multi Artha Guna Tbk.,379,387,378,387,4900
09/22/2015,AMFG,Asahimas Flat Glass Tbk.,5875,5875,5875,5875,100
09/22/2015,AMRT,Sumber Alfaria Trijaya Tbk.,555,570,555,565,7700
09/22/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
09/22/2015,ANTM,Aneka Tambang (Persero) Tbk.,403,412,400,402,16750046
09/22/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,2800
09/22/2015,APIC,Pacific Strategic Financial Tbk.,570,570,560,560,13548900
09/22/2015,APII,Arita Prima Indonesia Tbk.,270,270,270,270,0
09/22/2015,APLI,Asiaplast Industries Tbk.,68,68,68,68,0
09/22/2015,APLN,Agung Podomoro Land Tbk.,317,317,311,311,1371700
09/22/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
09/22/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
09/22/2015,ARII,Atlas Resources Tbk.,400,400,400,400,0
09/22/2015,ARNA,Arwana Citramulia Tbk.,505,505,500,505,53100
09/22/2015,ARTA,Arthavest Tbk,275,275,275,275,0
09/22/2015,ARTI,Ratu Prabu Energi Tbk,213,214,208,210,31155700
09/22/2015,ASBI,Asuransi Bintang Tbk.,440,440,440,440,0
09/22/2015,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,0
