<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
05/10/2016,AALI,Astra Agro Lestari Tbk.,15250,15275,14800,14900,1666800
05/10/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,100
05/10/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7750,7750,7750,7750,0
05/10/2016,ABMM,ABM Investama Tbk.,2420,2630,2410,2630,4100
05/10/2016,ACES,Ace Hardware Indonesia Tbk.,905,915,900,900,3924700
05/10/2016,ACST,Acset Indonusa Tbk.,3580,3580,3580,3580,100
05/10/2016,ADES,Akasha Wira International Tbk.,1030,1100,1020,1020,16800
05/10/2016,ADHI,Adhi Karya (Persero) Tbk.,2570,2610,2530,2590,17365300
05/10/2016,ADMF,Adira Dinamika Multi Finance Tbk.,4570,4570,4350,4490,68800
05/10/2016,ADMG,Polychem Indonesia Tbk,106,108,105,108,2712200
05/10/2016,ADRO,Adaro Energy Tbk.,675,685,655,665,41210800
05/10/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,155,185,155,179,37056100
05/10/2016,AGRS,Bank Agris Tbk.,98,98,98,98,0
05/10/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,156,156,156,156,0
05/10/2016,AIMS,Akbar Indo Makmur Stimec Tbk,300,300,300,300,0
05/10/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1110,1115,1080,1115,2978700
05/10/2016,AKKU,Alam Karya Unggul Tbk.,160,160,158,158,1900
05/10/2016,AKPI,Argha Karya Prima Industry Tbk.,895,895,895,895,0
05/10/2016,AKRA,AKR Corporindo Tbk.,6000,6450,6000,6450,16454000
05/10/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
05/10/2016,ALDO,Alkindo Naratama Tbk.,725,725,720,725,341500
05/10/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,0
05/10/2016,ALMI,Alumindo Light Metal Industry Tbk.,185,189,185,189,2000
05/10/2016,ALTO,Tri Banyan Tirta Tbk.,326,326,326,326,160000
05/10/2016,AMAG,Asuransi Multi Artha Guna Tbk.,350,350,350,350,0
05/10/2016,AMFG,Asahimas Flat Glass Tbk.,6500,6500,6500,6500,100
05/10/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,127,128,125,128,440100
05/10/2016,AMRT,Sumber Alfaria Trijaya Tbk.,600,600,600,600,2000
05/10/2016,ANJT,Austindo Nusantara Jaya Tbk.,1790,1790,1790,1790,0
05/10/2016,ANTM,Aneka Tambang (Persero) Tbk.,735,750,700,710,266911700
05/10/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
05/10/2016,APIC,Pacific Strategic Financial Tbk.,615,615,610,610,1149200
05/10/2016,APII,Arita Prima Indonesia Tbk.,261,261,261,261,0
05/10/2016,APLI,Asiaplast Industries Tbk.,70,71,69,70,12300
05/10/2016,APLN,Agung Podomoro Land Tbk.,248,250,244,244,2881100
05/10/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
05/10/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
05/10/2016,ARII,Atlas Resources Tbk.,470,470,470,470,0
05/10/2016,ARNA,Arwana Citramulia Tbk.,585,585,570,575,7166500
