<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
05/25/2016,AALI,Astra Agro Lestari Tbk.,14550,14775,14550,14675,858200
05/25/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,200
05/25/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
05/25/2016,ABMM,ABM Investama Tbk.,2720,2720,2720,2720,0
05/25/2016,ACES,Ace Hardware Indonesia Tbk.,865,890,860,885,7080300
05/25/2016,ACST,Acset Indonusa Tbk.,3580,3580,3580,3580,100
05/25/2016,ADES,Akasha Wira International Tbk.,1040,1040,1040,1040,5000
05/25/2016,ADHI,Adhi Karya (Persero) Tbk.,2530,2560,2520,2530,13935700
05/25/2016,ADMF,Adira Dinamika Multi Finance Tbk.,4710,4790,4700,4730,281000
05/25/2016,ADMG,Polychem Indonesia Tbk,112,114,112,112,1583500
05/25/2016,ADRO,Adaro Energy Tbk.,670,690,670,680,31283500
05/25/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,158,162,156,159,3510400
05/25/2016,AGRS,Bank Agris Tbk.,92,92,92,92,0
05/25/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,177,177,177,177,0
05/25/2016,AIMS,Akbar Indo Makmur Stimec Tbk,300,300,300,300,0
05/25/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1300,1315,1250,1285,13069600
05/25/2016,AKKU,Alam Karya Unggul Tbk.,176,184,176,184,200
05/25/2016,AKPI,Argha Karya Prima Industry Tbk.,895,895,895,895,0
05/25/2016,AKRA,AKR Corporindo Tbk.,6000,6075,5925,5950,7656600
05/25/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
05/25/2016,ALDO,Alkindo Naratama Tbk.,735,735,735,735,30000
05/25/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,0
05/25/2016,ALMI,Alumindo Light Metal Industry Tbk.,176,182,175,179,17800
05/25/2016,ALTO,Tri Banyan Tirta Tbk.,328,328,326,328,163400
05/25/2016,AMAG,Asuransi Multi Artha Guna Tbk.,380,380,380,380,300
05/25/2016,AMFG,Asahimas Flat Glass Tbk.,6350,6350,6350,6350,0
05/25/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,113,122,113,122,8500
05/25/2016,AMRT,Sumber Alfaria Trijaya Tbk.,600,600,595,595,21700
05/25/2016,ANJT,Austindo Nusantara Jaya Tbk.,1790,1790,1790,1790,0
05/25/2016,ANTM,Aneka Tambang (Persero) Tbk.,655,665,650,655,43434800
05/25/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
05/25/2016,APIC,Pacific Strategic Financial Tbk.,610,620,610,620,1113200
05/25/2016,APII,Arita Prima Indonesia Tbk.,260,260,260,260,0
05/25/2016,APLI,Asiaplast Industries Tbk.,68,68,67,67,22600
05/25/2016,APLN,Agung Podomoro Land Tbk.,240,244,238,240,2871900
