<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
09/16/2015,AALI,Astra Agro Lestari Tbk.,18100,18400,17975,18150,919000
09/16/2015,ABBA,Mahaka Media Tbk.,51,51,50,50,600
09/16/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7500,7500,7500,7500,0
09/16/2015,ABMM,ABM Investama Tbk.,2910,2950,2810,2950,100700
09/16/2015,ACES,Ace Hardware Indonesia Tbk.,530,530,505,505,11773900
09/16/2015,ACST,Acset Indonusa Tbk.,4145,4145,4125,4145,60400
09/16/2015,ADES,Akasha Wira International Tbk.,1100,1100,1100,1100,0
09/16/2015,ADHI,Adhi Karya (Persero) Tbk.,1790,1833,1612,1638,114338492
09/16/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3865,3990,3860,3950,114700
09/16/2015,ADMG,Polychem Indonesia Tbk,90,91,88,88,3921600
09/16/2015,ADRO,Adaro Energy Tbk.,590,590,565,570,21934600
09/16/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,81,82,79,82,884800
09/16/2015,AGRS,Bank Agris Tbk.,112,112,112,112,0
09/16/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,158,158,158,158,0
09/16/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
09/16/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1565,1575,1520,1540,849900
09/16/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
09/16/2015,AKPI,Argha Karya Prima Industry Tbk.,750,750,750,750,0
09/16/2015,AKRA,AKR Corporindo Tbk.,5700,5700,5550,5575,5618100
09/16/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
09/16/2015,ALDO,Alkindo Naratama Tbk.,685,695,685,695,117200
09/16/2015,ALKA,Alakasa Industrindo Tbk,421,421,421,421,0
09/16/2015,ALMI,Alumindo Light Metal Industry Tbk.,236,236,236,236,0
09/16/2015,ALTO,Tri Banyan Tirta Tbk.,330,330,330,330,61500
09/16/2015,AMAG,Asuransi Multi Artha Guna Tbk.,381,385,381,385,11100
09/16/2015,AMFG,Asahimas Flat Glass Tbk.,5900,5900,5900,5900,20000
09/16/2015,AMRT,Sumber Alfaria Trijaya Tbk.,580,580,580,580,500
09/16/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
09/16/2015,ANTM,Aneka Tambang (Persero) Tbk.,404,405,400,401,7190009
09/16/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,3700
09/16/2015,APIC,Pacific Strategic Financial Tbk.,575,575,570,575,14823100
09/16/2015,APII,Arita Prima Indonesia Tbk.,270,270,270,270,0
09/16/2015,APLI,Asiaplast Industries Tbk.,65,65,65,65,0
09/16/2015,APLN,Agung Podomoro Land Tbk.,309,319,308,319,16271300
09/16/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
09/16/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
09/16/2015,ARII,Atlas Resources Tbk.,400,400,400,400,0
09/16/2015,ARNA,Arwana Citramulia Tbk.,535,535,530,530,18600
09/16/2015,ARTA,Arthavest Tbk,275,275,275,275,200
09/16/2015,ARTI,Ratu Prabu Energi Tbk,200,204,196,204,54210400
09/16/2015,ASBI,Asuransi Bintang Tbk.,440,440,440,440,0
09/16/2015,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,0
09/16/2015,ASGR,Astra Graphia Tbk.,1790,1790,1790,1790,100
09/16/2015,ASII,Astra International Tbk.,6025,6025,5875,5900,21072400
09/16/2015,ASJT,Asuransi Jasa Tania Tbk.,150,150,150,150,0
09/16/2015,ASMI,Asuransi Kresna Mitra Tbk.,810,810,800,805,1185500
09/16/2015,ASRI,Alam Sutera Realty Tbk.,340,342,334,334,67780500
09/16/2015,ASRM,Asuransi Ramayana Tbk.,1900,1900,1900,1900,0
09/16/2015,ASSA,Adi Sarana Armada Tbk.,108,110,107,108,103300
09/16/2015,ATIC,Anabatic Technologies Tbk.,690,700,690,690,3395000
09/16/2015,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
09/16/2015,AUTO,Astra Otoparts Tbk.,1565,1565,1550,1550,66000
09/16/2015,BABP,Bank MNC Internasional Tbk.,76,79,76,76,11376050
09/16/2015,BACA,Bank Capital Indonesia Tbk.,173,173,171,171,3553400
09/16/2015,BAJA,Saranacentral Bajatama Tbk.,100,109,100,105,349700
09/16/2015,BALI,Bali Towerindo Sentra Tbk.,655,655,655,655,1900
09/16/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,100
09/16/2015,BATA,Sepatu Bata Tbk.,1050,1050,1050,1050,0
09/16/2015,BAYU,Bayu Buana Tbk,950,950,950,950,0
09/16/2015,BBCA,Bank Central Asia Tbk.,11900,11925,11800,11850,13356400
09/16/2015,BBHI,Bank Harda Internasional Tbk.,121,122,121,122,1200
09/16/2015,BBKP,Bank Bukopin Tbk.,710,710,685,695,98500
09/16/2015,BBLD,Buana Finance Tbk.,1130,1130,1130,1130,0
09/16/2015,BBMD,Bank Mestika Dharma Tbk.,1565,1565,1565,1565,15000
09/16/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,4375,4395,4310,4315,38287800
09/16/2015,BBNP,Bank Nusantara Parahyangan Tbk.,2320,2320,2320,2320,0
09/16/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,9650,9725,9575,9600,10110100
09/16/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,72,72,72,72,100
09/16/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1010,1015,1000,1010,8945100
09/16/2015,BBYB,Bank Yudha Bhakti Tbk.,87,89,87,89,30800
09/16/2015,BCAP,MNC Kapital Indonesia Tbk.,1699,1699,1699,1699,42500
09/16/2015,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
09/16/2015,BCIP,Bumi Citra Permai Tbk.,800,805,800,805,30683000
09/16/2015,BDMN,Bank Danamon Indonesia Tbk.,3430,3465,3420,3420,1358900
09/16/2015,BEKS,Bank Pembangunan Daerah Banten Tbk.,52,53,52,53,66100
09/16/2015,BEST,Bekasi Fajar Industrial Estate Tbk.,295,304,294,296,4514600
09/16/2015,BFIN,BFI Finance  Indonesia Tbk.,2500,2500,2500,2500,0
09/16/2015,BHIT,MNC Investama Tbk.,235,236,230,233,1201700
09/16/2015,BIKA,Binakarya Jaya Abadi Tbk.,2010,2015,1985,2010,1289600
09/16/2015,BIMA,Primarindo Asia Infrastructure Tbk.,620,620,620,620,0
09/16/2015,BINA,Bank Ina Perdana Tbk.,285,285,285,285,0
09/16/2015,BIPI,Benakat Integra Tbk.,65,67,63,65,50748500
09/16/2015,BIPP,Bhuwanatala Indah Permai Tbk.,70,70,69,69,65000
09/16/2015,BIRD,Blue Bird Tbk.,6800,6900,6800,6825,60400
