<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
04/22/2014,AALI,Astra Agro Lestari Tbk.,27900,28300,27450,28275,916000
04/22/2014,ABBA,Mahaka Media Tbk.,84,84,84,84,100
04/22/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5725,5725,5725,5725,0
04/22/2014,ABMM,ABM Investama Tbk.,2760,2760,2760,2760,200
04/22/2014,ACES,Ace Hardware Indonesia Tbk.,785,800,750,790,35385000
04/22/2014,ACST,Acset Indonusa Tbk.,2380,2380,2375,2375,2100
04/22/2014,ADES,Akasha Wira International Tbk.,1950,1950,1930,1940,119500
04/22/2014,ADHI,Adhi Karya (Persero) Tbk.,2588,2588,2444,2494,136050508
04/22/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9600,9600,9600,9600,6200
04/22/2014,ADMG,Polychem Indonesia Tbk,200,201,199,199,742000
04/22/2014,ADRO,Adaro Energy Tbk.,980,1015,975,1010,63100600
04/22/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,114,114,111,112,1225000
04/22/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,162,162,162,162,0
04/22/2014,AIMS,Akbar Indo Makmur Stimec Tbk,345,345,345,345,0
04/22/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2105,2105,2035,2070,3837700
04/22/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
04/22/2014,AKPI,Argha Karya Prima Industry Tbk.,700,750,690,750,10000
04/22/2014,AKRA,AKR Corporindo Tbk.,4720,4810,4700,4785,8103900
04/22/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
04/22/2014,ALDO,Alkindo Naratama Tbk.,645,645,640,645,1777200
04/22/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
04/22/2014,ALMI,Alumindo Light Metal Industry Tbk.,430,430,430,430,200
04/22/2014,ALTO,Tri Banyan Tirta Tbk.,530,530,525,530,4606200
04/22/2014,AMAG,Asuransi Multi Artha Guna Tbk.,265,265,252,264,143400
04/22/2014,AMFG,Asahimas Flat Glass Tbk.,7000,7050,7000,7050,900
04/22/2014,AMRT,Sumber Alfaria Trijaya Tbk.,535,535,530,530,10100
04/22/2014,ANJT,Austindo Nusantara Jaya Tbk.,1600,1600,1600,1600,0
04/22/2014,ANTM,Aneka Tambang (Persero) Tbk.,953,974,945,970,71525506
04/22/2014,APEX,Apexindo Pratama Duta Tbk.,4220,4220,4210,4210,45800
04/22/2014,APIC,Pacific Strategic Financial Tbk.,510,510,505,510,5601200
04/22/2014,APII,Arita Prima Indonesia Tbk.,240,240,240,240,28500
04/22/2014,APLI,Asiaplast Industries Tbk.,70,70,65,70,18400
04/22/2014,APLN,Agung Podomoro Land Tbk.,272,272,266,267,24278900
04/22/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
04/22/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
04/22/2014,ARII,Atlas Resources Tbk.,695,695,680,685,3200000
04/22/2014,ARNA,Arwana Citramulia Tbk.,920,985,920,960,8632100
04/22/2014,ARTA,Arthavest Tbk,195,213,195,199,21200
04/22/2014,ARTI,Ratu Prabu Energi Tbk,171,174,171,171,4161400
04/22/2014,ASBI,Asuransi Bintang Tbk.,505,505,505,505,0
04/22/2014,ASDM,Asuransi Dayin Mitra Tbk.,780,780,780,780,1000
04/22/2014,ASGR,Astra Graphia Tbk.,1980,2005,1980,1990,851600
04/22/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
04/22/2014,ASII,Astra International Tbk.,7900,7900,7725,7850,35880000
04/22/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
04/22/2014,ASMI,Asuransi Kresna Mitra Tbk.,476,477,475,476,2752800
04/22/2014,ASRI,Alam Sutera Realty Tbk.,555,555,540,545,27227300
04/22/2014,ASRM,Asuransi Ramayana Tbk.,975,1005,975,1005,700
04/22/2014,ASSA,Adi Sarana Armada Tbk.,311,311,308,308,64600
04/22/2014,ATPK,Bara Jaya Internasional Tbk.,235,249,230,244,80900
04/22/2014,AUTO,Astra Otoparts Tbk.,3990,3990,3970,3980,667800
04/22/2014,BABP,Bank MNC Internasional Tbk.,143,146,139,139,28475283
04/22/2014,BACA,Bank Capital Indonesia Tbk.,96,102,96,96,165700
04/22/2014,BAEK,Bank Ekonomi Raharja Tbk.,1560,1560,1560,1560,100
04/22/2014,BAJA,Saranacentral Bajatama Tbk.,1455,1460,1440,1440,4616500
04/22/2014,BALI,Bali Towerindo Sentra Tbk.,291,291,291,291,0
04/22/2014,BAPA,Bekasi Asri Pemula Tbk.,58,58,58,58,10300
04/22/2014,BATA,Sepatu Bata Tbk.,990,990,990,990,1500
04/22/2014,BAYU,Bayu Buana Tbk,530,530,530,530,0
04/22/2014,BBCA,Bank Central Asia Tbk.,10950,11075,10900,11050,22607400
04/22/2014,BBKP,Bank Bukopin Tbk.,660,660,635,640,3608000
04/22/2014,BBLD,Buana Finance Tbk.,1150,1150,1150,1150,0
04/22/2014,BBMD,Bank Mestika Dharma Tbk.,1805,1805,1790,1795,2546400
04/22/2014,BBNI,Bank Negara Indonesia (Persero) Tbk.,5025,5100,5000,5075,11369700
04/22/2014,BBNP,Bank Nusantara Parahyangan Tbk.,1480,1480,1480,1480,0
04/22/2014,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10100,10200,10025,10200,28410800
04/22/2014,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,138,138,138,138,0
04/22/2014,BBTN,Bank Tabungan Negara (Persero) Tbk.,1325,1335,1305,1315,55233400
04/22/2014,BCAP,MNC Kapital Indonesia Tbk.,889,904,889,904,919615
04/22/2014,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
04/22/2014,BCIP,Bumi Citra Permai Tbk.,535,575,530,575,6740900
04/22/2014,BDMN,Bank Danamon Indonesia Tbk.,4460,4470,4310,4360,2128600
04/22/2014,BEKS,Bank Pembangunan Daerah Banten Tbk.,95,96,93,93,118400
04/22/2014,BEST,Bekasi Fajar Industrial Estate Tbk.,520,530,505,515,33087200
04/22/2014,BFIN,BFI Finance  Indonesia Tbk.,2350,2350,2350,2350,0
04/22/2014,BHIT,MNC Investama Tbk.,326,334,320,321,19330900
04/22/2014,BIMA,Primarindo Asia Infrastructure Tbk.,700,700,700,700,0
04/22/2014,BINA,Bank Ina Perdana Tbk.,254,254,254,254,0
04/22/2014,BIPI,Benakat Integra Tbk.,125,126,121,123,26064000
04/22/2014,BIPP,Bhuwanatala Indah Permai Tbk.,98,98,97,98,2017685
04/22/2014,BISI,BISI International Tbk.,605,605,575,590,1632400
04/22/2014,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,1005,1030,995,1005,26501000
04/22/2014,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,475,475,470,472,7369400
04/22/2014,BKDP,Bukit Darmo Property Tbk,69,69,68,68,33200
04/22/2014,BKSL,Sentul City Tbk.,181,181,174,176,93886900
04/22/2014,BKSW,Bank QNB Indonesia Tbk.,409,409,409,409,0
04/22/2014,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
04/22/2014,BLTZ,Graha Layar Prima Tbk.,3445,3445,3310,3350,7000
04/22/2014,BMAS,Bank Maspion Indonesia Tbk.,312,314,312,314,1100
04/22/2014,BMRI,Bank Mandiri (Persero) Tbk.,9875,9925,9725,9850,28760500
04/22/2014,BMSR,Bintang Mitra Semestaraya Tbk,170,170,170,170,0
04/22/2014,BMTR,Global Mediacom Tbk.,2300,2320,2270,2295,14351200
04/22/2014,BNBA,Bank Bumi Arta Tbk.,179,179,179,179,100
04/22/2014,BNBR,Bakrie & Brothers Tbk,50,50,50,50,0
04/22/2014,BNGA,Bank CIMB Niaga Tbk.,1050,1050,1030,1035,212400
04/22/2014,BNII,Bank Maybank Indonesia Tbk.,309,309,307,307,1193000
04/22/2014,BNLI,Bank Permata Tbk.,1370,1375,1365,1365,77800
04/22/2014,BORN,Borneo Lumbung Energi & Metal Tbk.,118,120,114,115,3585200
04/22/2014,BPFI,Batavia Prosperindo Finance Tbk.,412,412,412,412,0
04/22/2014,BRAM,Indo Kordsa Tbk.,2150,2150,2150,2150,7900
04/22/2014,BRAU,Berau Coal Energy Tbk.,131,133,129,129,4140700
04/22/2014,BRMS,Bumi Resources Minerals Tbk.,228,228,220,222,5334100
04/22/2014,BRNA,Berlina Tbk.,480,485,480,485,10000
04/22/2014,BRPT,Barito Pacific Tbk.,314,314,308,309,11200
04/22/2014,BSDE,Bumi Serpong Damai Tbk.,1610,1640,1610,1630,36225100
04/22/2014,BSIM,Bank Sinarmas Tbk.,265,265,263,265,184500
04/22/2014,BSSR,Baramulti Suksessarana Tbk.,1940,1940,1940,1940,2500
04/22/2014,BSWD,Bank Of India Indonesia Tbk.,3744,3744,3744,3744,0
04/22/2014,BTEK,Bumi Teknokultura Unggul Tbk,1340,1340,1335,1335,6310900
04/22/2014,BTEL,Bakrie Telecom Tbk.,50,50,50,50,0
04/22/2014,BTON,Betonjaya Manunggal Tbk.,625,655,620,625,38400
04/22/2014,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,4060,4200,4060,4160,397300
04/22/2014,BUDI,Budi Starch & Sweetener Tbk.,104,105,102,102,334200
04/22/2014,BULL,Buana Listya Tama Tbk.,400,400,400,400,0
04/22/2014,BUMI,Bumi Resources Tbk.,268,273,266,267,88895468
04/22/2014,BUVA,Bukit Uluwatu Villa Tbk.,630,630,630,630,10000
04/22/2014,BVIC,Bank Victoria International Tbk.,126,129,126,127,332200
04/22/2014,BWPT,Eagle High Plantations Tbk.,1110,1118,1102,1110,19948717
04/22/2014,BYAN,Bayan Resources Tbk.,8075,8075,8075,8075,2600
04/22/2014,CANI,Capitol Nusantara Indonesia Tbk.,261,261,261,261,0
04/22/2014,CASS,Cardig Aero Services Tbk.,990,990,955,970,45300
04/22/2014,CEKA,Wilmar Cahaya Indonesia Tbk.,758,758,750,750,17400
04/22/2014,CENT,Centratama Telekomunikasi Indonesia Tbk.,191,191,191,191,350000
