<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
10/28/2016,AALI,Astra Agro Lestari Tbk.,15800,15800,15450,15525,1049700
10/28/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,200
10/28/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7400,7400,7400,7400,300
10/28/2016,ABMM,ABM Investama Tbk.,2320,2320,2320,2320,0
10/28/2016,ACES,Ace Hardware Indonesia Tbk.,875,890,860,865,5137900
10/28/2016,ACST,Acset Indonusa Tbk.,3200,3210,3070,3080,532800
10/28/2016,ADES,Akasha Wira International Tbk.,1210,1210,1210,1210,100
10/28/2016,ADHI,Adhi Karya (Persero) Tbk.,2160,2240,2130,2200,15000900
10/28/2016,ADMF,Adira Dinamika Multi Finance Tbk.,6275,6500,6275,6325,121900
10/28/2016,ADMG,Polychem Indonesia Tbk,137,141,136,140,131100
10/28/2016,ADRO,Adaro Energy Tbk.,1565,1585,1555,1580,41690800
10/28/2016,AGII,Aneka Gas Industri Tbk.,1125,1135,1110,1120,16644400
10/28/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,294,296,290,292,3748100
10/28/2016,AGRS,Bank Agris Tbk.,88,88,84,86,14200
10/28/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,210,240,198,198,700
10/28/2016,AIMS,Akbar Indo Makmur Stimec Tbk,260,260,260,260,0
10/28/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,2260,2270,2150,2170,2853300
10/28/2016,AKKU,Alam Karya Unggul Tbk.,206,260,204,258,5200
10/28/2016,AKPI,Argha Karya Prima Industry Tbk.,855,855,855,855,0
10/28/2016,AKRA,AKR Corporindo Tbk.,6900,6900,6750,6750,3144600
10/28/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
10/28/2016,ALDO,Alkindo Naratama Tbk.,610,610,610,610,0
10/28/2016,ALKA,Alakasa Industrindo Tbk,268,268,268,268,0
10/28/2016,ALMI,Alumindo Light Metal Industry Tbk.,182,182,182,182,0
10/28/2016,ALTO,Tri Banyan Tirta Tbk.,328,330,326,330,238600
10/28/2016,AMAG,Asuransi Multi Artha Guna Tbk.,374,374,366,366,143400
10/28/2016,AMFG,Asahimas Flat Glass Tbk.,6750,6900,6700,6900,34900
