<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/20/2015,AALI,Astra Agro Lestari Tbk.,18550,18700,18250,18250,1415200
11/20/2015,ABBA,Mahaka Media Tbk.,51,51,50,50,6300
11/20/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7075,7075,7075,7075,0
11/20/2015,ABMM,ABM Investama Tbk.,2600,2600,2600,2600,0
11/20/2015,ACES,Ace Hardware Indonesia Tbk.,730,750,730,750,2418400
11/20/2015,ACST,Acset Indonusa Tbk.,3800,3800,3730,3730,22800
11/20/2015,ADES,Akasha Wira International Tbk.,1000,1000,995,995,7900
11/20/2015,ADHI,Adhi Karya (Persero) Tbk.,2250,2310,2235,2290,48261000
11/20/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3580,3580,3570,3570,26900
11/20/2015,ADMG,Polychem Indonesia Tbk,91,92,89,91,1404600
11/20/2015,ADRO,Adaro Energy Tbk.,605,605,585,585,24639500
11/20/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,95,99,95,99,454100
11/20/2015,AGRS,Bank Agris Tbk.,93,93,93,93,400
11/20/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,160,160,160,160,0
11/20/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
11/20/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1610,1610,1515,1545,4151600
11/20/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
11/20/2015,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
11/20/2015,AKRA,AKR Corporindo Tbk.,6050,6100,6000,6050,5869500
11/20/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/20/2015,ALDO,Alkindo Naratama Tbk.,700,700,700,700,56500
11/20/2015,ALKA,Alakasa Industrindo Tbk,535,535,535,535,0
11/20/2015,ALMI,Alumindo Light Metal Industry Tbk.,208,208,208,208,200
11/20/2015,ALTO,Tri Banyan Tirta Tbk.,325,330,325,330,25000
11/20/2015,AMAG,Asuransi Multi Artha Guna Tbk.,360,361,350,360,30500
11/20/2015,AMFG,Asahimas Flat Glass Tbk.,6800,6800,6800,6800,500
11/20/2015,AMRT,Sumber Alfaria Trijaya Tbk.,535,555,510,540,927500
11/20/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
11/20/2015,ANTM,Aneka Tambang (Persero) Tbk.,373,380,346,347,518725900
11/20/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,0
11/20/2015,APIC,Pacific Strategic Financial Tbk.,645,645,635,645,1708500
11/20/2015,APII,Arita Prima Indonesia Tbk.,222,222,222,222,0
11/20/2015,APLI,Asiaplast Industries Tbk.,62,62,62,62,0
11/20/2015,APLN,Agung Podomoro Land Tbk.,273,274,266,271,11578300
11/20/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
11/20/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
11/20/2015,ARII,Atlas Resources Tbk.,400,400,400,400,0
11/20/2015,ARNA,Arwana Citramulia Tbk.,408,409,407,408,1884600
11/20/2015,ARTA,Arthavest Tbk,274,274,250,263,1100
11/20/2015,ARTI,Ratu Prabu Energi Tbk,258,263,253,263,99539800
11/20/2015,ASBI,Asuransi Bintang Tbk.,440,440,440,440,0
11/20/2015,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,0
11/20/2015,ASGR,Astra Graphia Tbk.,1770,1770,1765,1770,2200
11/20/2015,ASII,Astra International Tbk.,6225,6325,6175,6300,35801900
11/20/2015,ASJT,Asuransi Jasa Tania Tbk.,173,173,173,173,400100
11/20/2015,ASMI,Asuransi Kresna Mitra Tbk.,855,855,850,855,1270400
11/20/2015,ASRI,Alam Sutera Realty Tbk.,331,344,328,343,110140100
11/20/2015,ASRM,Asuransi Ramayana Tbk.,2375,2375,2375,2375,0
11/20/2015,ASSA,Adi Sarana Armada Tbk.,106,110,105,110,93900
11/20/2015,ATIC,Anabatic Technologies Tbk.,685,690,670,685,410500
11/20/2015,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
11/20/2015,AUTO,Astra Otoparts Tbk.,1660,1665,1650,1650,1976700
11/20/2015,BABP,Bank MNC Internasional Tbk.,69,74,69,72,7145500
11/20/2015,BACA,Bank Capital Indonesia Tbk.,155,155,144,144,14000
11/20/2015,BAJA,Saranacentral Bajatama Tbk.,89,90,89,90,17800
11/20/2015,BALI,Bali Towerindo Sentra Tbk.,720,775,720,755,1341600
11/20/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,0
11/20/2015,BATA,Sepatu Bata Tbk.,980,980,980,980,0
11/20/2015,BAYU,Bayu Buana Tbk,1000,1000,830,900,2200
11/20/2015,BBCA,Bank Central Asia Tbk.,12950,13200,12900,13150,10233500
11/20/2015,BBHI,Bank Harda Internasional Tbk.,100,104,96,104,5900
11/20/2015,BBKP,Bank Bukopin Tbk.,680,685,675,675,2107600
11/20/2015,BBLD,Buana Finance Tbk.,1110,1110,1110,1110,0
11/20/2015,BBMD,Bank Mestika Dharma Tbk.,1560,1560,1560,1560,0
11/20/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,5050,5250,5050,5200,16605800
11/20/2015,BBNP,Bank Nusantara Parahyangan Tbk.,1860,1860,1860,1860,0
11/20/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10500,11000,10500,11000,15017600
11/20/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,51,51,50,50,900
11/20/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1240,1250,1215,1225,9976000
11/20/2015,BBYB,Bank Yudha Bhakti Tbk.,130,130,123,123,300
11/20/2015,BCAP,MNC Kapital Indonesia Tbk.,1430,1430,1385,1420,14200
11/20/2015,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
11/20/2015,BCIP,Bumi Citra Permai Tbk.,855,865,855,865,12638100
11/20/2015,BDMN,Bank Danamon Indonesia Tbk.,2880,2965,2880,2940,2694800
11/20/2015,BEKS,Bank Pembangunan Daerah Banten Tbk.,57,59,55,59,11700
11/20/2015,BEST,Bekasi Fajar Industrial Estate Tbk.,375,378,373,373,10089100
11/20/2015,BFIN,BFI Finance  Indonesia Tbk.,2700,2750,2700,2750,535000
11/20/2015,BHIT,MNC Investama Tbk.,180,180,170,172,2919600
11/20/2015,BIKA,Binakarya Jaya Abadi Tbk.,2005,2020,2000,2000,4102400
11/20/2015,BIMA,Primarindo Asia Infrastructure Tbk.,420,420,420,420,0
