<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
10/28/2015,AALI,Astra Agro Lestari Tbk.,20900,21150,19600,19600,2470400
10/28/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,0
10/28/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7075,7075,7075,7075,0
10/28/2015,ABMM,ABM Investama Tbk.,2650,2650,2650,2650,0
10/28/2015,ACES,Ace Hardware Indonesia Tbk.,670,680,650,660,8624500
10/28/2015,ACST,Acset Indonusa Tbk.,4150,4150,4100,4100,15000
10/28/2015,ADES,Akasha Wira International Tbk.,1025,1025,1015,1015,300
10/28/2015,ADHI,Adhi Karya (Persero) Tbk.,2330,2355,2290,2330,25968500
10/28/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3880,3900,3850,3890,31500
10/28/2015,ADMG,Polychem Indonesia Tbk,91,91,89,91,230700
10/28/2015,ADRO,Adaro Energy Tbk.,650,660,645,650,46403400
10/28/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,100,102,98,100,3107500
10/28/2015,AGRS,Bank Agris Tbk.,105,109,100,109,8600
10/28/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,148,148,148,148,0
10/28/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
10/28/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1720,1725,1605,1620,5504700
10/28/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
10/28/2015,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
10/28/2015,AKRA,AKR Corporindo Tbk.,5600,5750,5600,5725,12810000
10/28/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
10/28/2015,ALDO,Alkindo Naratama Tbk.,690,690,685,690,90000
10/28/2015,ALKA,Alakasa Industrindo Tbk,421,421,421,421,0
10/28/2015,ALMI,Alumindo Light Metal Industry Tbk.,207,209,204,204,55300
10/28/2015,ALTO,Tri Banyan Tirta Tbk.,326,330,326,330,90000
10/28/2015,AMAG,Asuransi Multi Artha Guna Tbk.,375,375,375,375,0
10/28/2015,AMFG,Asahimas Flat Glass Tbk.,6975,6975,6975,6975,0
10/28/2015,AMRT,Sumber Alfaria Trijaya Tbk.,540,545,530,535,7315200
10/28/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
10/28/2015,ANTM,Aneka Tambang (Persero) Tbk.,381,396,376,394,720207900
10/28/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,0
10/28/2015,APIC,Pacific Strategic Financial Tbk.,620,620,615,615,5142200
10/28/2015,APII,Arita Prima Indonesia Tbk.,235,235,235,235,100
10/28/2015,APLI,Asiaplast Industries Tbk.,58,61,58,61,1100
10/28/2015,APLN,Agung Podomoro Land Tbk.,298,298,288,289,9188700
10/28/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
10/28/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
10/28/2015,ARII,Atlas Resources Tbk.,400,400,400,400,0
10/28/2015,ARNA,Arwana Citramulia Tbk.,494,494,468,477,2051700
10/28/2015,ARTA,Arthavest Tbk,299,299,299,299,0
10/28/2015,ARTI,Ratu Prabu Energi Tbk,258,260,252,259,48103400
10/28/2015,ASBI,Asuransi Bintang Tbk.,440,440,440,440,0
10/28/2015,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,0
10/28/2015,ASGR,Astra Graphia Tbk.,1730,1730,1700,1730,73600
10/28/2015,ASII,Astra International Tbk.,6250,6250,5975,6075,43733600
10/28/2015,ASJT,Asuransi Jasa Tania Tbk.,155,155,155,155,0
10/28/2015,ASMI,Asuransi Kresna Mitra Tbk.,920,920,900,900,1255000
10/28/2015,ASRI,Alam Sutera Realty Tbk.,419,420,401,406,144590200
10/28/2015,ASRM,Asuransi Ramayana Tbk.,2300,2300,2300,2300,300
10/28/2015,ASSA,Adi Sarana Armada Tbk.,116,116,112,113,493400
10/28/2015,ATIC,Anabatic Technologies Tbk.,735,735,725,725,4469600
10/28/2015,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
10/28/2015,AUTO,Astra Otoparts Tbk.,1800,1805,1700,1715,259000
10/28/2015,BABP,Bank MNC Internasional Tbk.,73,73,72,72,3059900
10/28/2015,BACA,Bank Capital Indonesia Tbk.,161,161,161,161,0
