<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
10/13/2014,AALI,Astra Agro Lestari Tbk.,21900,22025,21525,21900,1008500
10/13/2014,ABBA,Mahaka Media Tbk.,69,69,67,67,35600
10/13/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5400,5400,5400,5400,0
10/13/2014,ABMM,ABM Investama Tbk.,2640,2640,2640,2640,100
10/13/2014,ACES,Ace Hardware Indonesia Tbk.,820,825,800,815,15978300
10/13/2014,ACST,Acset Indonusa Tbk.,3300,3550,3300,3440,439900
10/13/2014,ADES,Akasha Wira International Tbk.,1390,1405,1370,1370,7700
10/13/2014,ADHI,Adhi Karya (Persero) Tbk.,2036,2053,1994,1994,32113286
10/13/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11250,11625,11200,11250,29100
10/13/2014,ADMG,Polychem Indonesia Tbk,177,177,174,174,73500
10/13/2014,ADRO,Adaro Energy Tbk.,1070,1080,1005,1010,83485500
10/13/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,104,106,103,104,590800
10/13/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,198,198,198,198,1235
10/13/2014,AIMS,Akbar Indo Makmur Stimec Tbk,455,455,455,455,0
10/13/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2065,2185,2065,2160,8285600
10/13/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
10/13/2014,AKPI,Argha Karya Prima Industry Tbk.,795,795,795,795,0
10/13/2014,AKRA,AKR Corporindo Tbk.,4760,4810,4760,4800,3736700
10/13/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
10/13/2014,ALDO,Alkindo Naratama Tbk.,690,690,680,685,2489700
10/13/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
10/13/2014,ALMI,Alumindo Light Metal Industry Tbk.,281,281,281,281,0
10/13/2014,ALTO,Tri Banyan Tirta Tbk.,355,355,354,354,501000
10/13/2014,AMAG,Asuransi Multi Artha Guna Tbk.,230,230,226,227,1016000
10/13/2014,AMFG,Asahimas Flat Glass Tbk.,7000,7000,7000,7000,1200
10/13/2014,AMRT,Sumber Alfaria Trijaya Tbk.,525,550,525,550,28900
10/13/2014,ANJT,Austindo Nusantara Jaya Tbk.,1140,1140,1140,1140,0
10/13/2014,ANTM,Aneka Tambang (Persero) Tbk.,832,840,827,827,9106692
10/13/2014,APEX,Apexindo Pratama Duta Tbk.,3660,3660,3625,3625,100700
10/13/2014,APIC,Pacific Strategic Financial Tbk.,535,535,530,530,15876400
10/13/2014,APII,Arita Prima Indonesia Tbk.,430,430,430,430,0
10/13/2014,APLI,Asiaplast Industries Tbk.,72,72,72,72,600
10/13/2014,APLN,Agung Podomoro Land Tbk.,356,356,346,350,24163800
10/13/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
10/13/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
10/13/2014,ARII,Atlas Resources Tbk.,436,436,421,429,18300
10/13/2014,ARNA,Arwana Citramulia Tbk.,855,855,835,840,3799800
10/13/2014,ARTA,Arthavest Tbk,234,234,234,234,0
10/13/2014,ARTI,Ratu Prabu Energi Tbk,115,117,115,115,995600
