<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
04/20/2016,AALI,Astra Agro Lestari Tbk.,16400,16400,16000,16000,2165100
04/20/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
04/20/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7950,7950,7950,7950,0
04/20/2016,ABMM,ABM Investama Tbk.,2735,2735,2735,2735,0
04/20/2016,ACES,Ace Hardware Indonesia Tbk.,830,850,830,845,5101200
04/20/2016,ACST,Acset Indonusa Tbk.,3660,3725,3410,3725,437500
04/20/2016,ADES,Akasha Wira International Tbk.,1030,1040,1025,1030,83400
04/20/2016,ADHI,Adhi Karya (Persero) Tbk.,2805,2815,2760,2800,21865400
04/20/2016,ADMF,Adira Dinamika Multi Finance Tbk.,3650,3695,3570,3645,40600
04/20/2016,ADMG,Polychem Indonesia Tbk,102,105,102,102,617700
04/20/2016,ADRO,Adaro Energy Tbk.,705,730,700,720,67197300
04/20/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,105,125,105,112,22870000
04/20/2016,AGRS,Bank Agris Tbk.,94,95,93,93,12100
04/20/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,178,178,178,178,0
04/20/2016,AIMS,Akbar Indo Makmur Stimec Tbk,315,315,315,315,67100
04/20/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1180,1195,1175,1185,1724100
04/20/2016,AKKU,Alam Karya Unggul Tbk.,160,160,158,158,600
04/20/2016,AKPI,Argha Karya Prima Industry Tbk.,895,895,895,895,0
04/20/2016,AKRA,AKR Corporindo Tbk.,6750,6750,6575,6575,6719900
04/20/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
04/20/2016,ALDO,Alkindo Naratama Tbk.,730,730,730,730,65700
04/20/2016,ALKA,Alakasa Industrindo Tbk,160,160,160,160,0
04/20/2016,ALMI,Alumindo Light Metal Industry Tbk.,186,187,185,185,114800
04/20/2016,ALTO,Tri Banyan Tirta Tbk.,325,326,325,326,119700
04/20/2016,AMAG,Asuransi Multi Artha Guna Tbk.,350,350,350,350,0
04/20/2016,AMFG,Asahimas Flat Glass Tbk.,6750,6750,6750,6750,100
04/20/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,114,114,114,114,300
04/20/2016,AMRT,Sumber Alfaria Trijaya Tbk.,590,600,585,585,2100
04/20/2016,ANJT,Austindo Nusantara Jaya Tbk.,1755,1755,1755,1755,0
04/20/2016,ANTM,Aneka Tambang (Persero) Tbk.,730,740,710,720,114530300
04/20/2016,APEX,Apexindo Pratama Duta Tbk.,3230,3230,3230,3230,0
04/20/2016,APIC,Pacific Strategic Financial Tbk.,635,635,625,625,1124300
04/20/2016,APII,Arita Prima Indonesia Tbk.,261,261,261,261,0
04/20/2016,APLI,Asiaplast Industries Tbk.,74,74,70,73,14200
04/20/2016,APLN,Agung Podomoro Land Tbk.,261,263,259,260,7581000
04/20/2016,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
04/20/2016,ARGO,Argo Pantes Tbk,900,900,900,900,0
04/20/2016,ARII,Atlas Resources Tbk.,399,399,399,399,100
04/20/2016,ARNA,Arwana Citramulia Tbk.,675,685,665,680,17636500
04/20/2016,ARTA,Arthavest Tbk,274,274,274,274,200
04/20/2016,ARTI,Ratu Prabu Energi Tbk,192,195,189,190,10077200
04/20/2016,ARTO,Bank Artos Indonesia Tbk.,141,141,141,141,100
04/20/2016,ASBI,Asuransi Bintang Tbk.,430,430,430,430,0
04/20/2016,ASDM,Asuransi Dayin Mitra Tbk.,1200,1200,1200,1200,0
04/20/2016,ASGR,Astra Graphia Tbk.,1990,1995,1980,1980,29900
04/20/2016,ASII,Astra International Tbk.,7575,7675,7575,7575,20088700
04/20/2016,ASJT,Asuransi Jasa Tania Tbk.,170,170,170,170,0
04/20/2016,ASMI,Asuransi Kresna Mitra Tbk.,1485,1490,1480,1485,740700
04/20/2016,ASRI,Alam Sutera Realty Tbk.,419,426,415,418,137256500
04/20/2016,ASRM,Asuransi Ramayana Tbk.,2110,2110,2110,2110,300
04/20/2016,ASSA,Adi Sarana Armada Tbk.,116,116,115,116,2082700
04/20/2016,ATIC,Anabatic Technologies Tbk.,605,605,600,600,1830500
04/20/2016,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
04/20/2016,AUTO,Astra Otoparts Tbk.,1950,2025,1930,1955,70700
04/20/2016,BABP,Bank MNC Internasional Tbk.,71,76,71,73,10507100
04/20/2016,BACA,Bank Capital Indonesia Tbk.,204,204,203,203,1119200
04/20/2016,BAJA,Saranacentral Bajatama Tbk.,159,163,155,157,1227000
04/20/2016,BALI,Bali Towerindo Sentra Tbk.,930,930,905,905,43800
04/20/2016,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,100
04/20/2016,BATA,Sepatu Bata Tbk.,880,880,880,880,1000
04/20/2016,BAYU,Bayu Buana Tbk,995,995,995,995,0
04/20/2016,BBCA,Bank Central Asia Tbk.,13100,13150,13000,13100,13862600
04/20/2016,BBHI,Bank Harda Internasional Tbk.,108,108,108,108,600
04/20/2016,BBKP,Bank Bukopin Tbk.,595,605,590,595,9585200
04/20/2016,BBLD,Buana Finance Tbk.,1300,1300,1300,1300,0
04/20/2016,BBMD,Bank Mestika Dharma Tbk.,1555,1555,1555,1555,0
04/20/2016,BBNI,Bank Negara Indonesia (Persero) Tbk.,4900,4940,4890,4910,57421000
04/20/2016,BBNP,Bank Nusantara Parahyangan Tbk.,1860,1860,1860,1860,0
04/20/2016,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10300,10500,10175,10475,47855800
04/20/2016,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,60,60,60,60,0
04/20/2016,BBTN,Bank Tabungan Negara (Persero) Tbk.,1710,1730,1700,1720,26691400
04/20/2016,BBYB,Bank Yudha Bhakti Tbk.,155,165,155,155,402300
04/20/2016,BCAP,MNC Kapital Indonesia Tbk.,1450,1590,1450,1590,22500
04/20/2016,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
04/20/2016,BCIP,Bumi Citra Permai Tbk.,800,810,795,795,18642800
04/20/2016,BDMN,Bank Danamon Indonesia Tbk.,3605,3650,3590,3620,1370100
04/20/2016,BEKS,Bank Pundi Indonesia Tbk.,78,81,76,79,21597600
04/20/2016,BEST,Bekasi Fajar Industrial Estate Tbk.,302,314,300,306,175178300
04/20/2016,BFIN,BFI Finance  Indonesia Tbk.,2600,2600,2600,2600,0
04/20/2016,BHIT,MNC Investama Tbk.,162,166,161,164,28897200
04/20/2016,BIKA,Binakarya Jaya Abadi Tbk.,1570,1635,1570,1635,8835400
04/20/2016,BIMA,Primarindo Asia Infrastructure Tbk.,325,325,325,325,200
04/20/2016,BINA,Bank Ina Perdana Tbk.,295,295,295,295,0
04/20/2016,BIPI,Benakat Integra Tbk.,50,50,50,50,100
04/20/2016,BIPP,Bhuwanatala Indah Permai Tbk.,90,90,87,89,205200
04/20/2016,BIRD,Blue Bird Tbk.,4995,4995,4835,4840,1134200
04/20/2016,BISI,BISI International Tbk.,1640,1670,1615,1660,508400
04/20/2016,BJBR,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk,930,940,920,930,6626800
04/20/2016,BJTM,Bank Pembangunan Daerah Jawa Timur Tbk.,451,458,451,455,341600
04/20/2016,BKDP,Bukit Darmo Property Tbk,94,94,94,94,100
04/20/2016,BKSL,Sentul City Tbk.,83,87,82,84,468131700
04/20/2016,BKSW,Bank QNB Indonesia Tbk.,347,348,347,348,600
04/20/2016,BLTA,Berlian Laju Tanker Tbk,196,196,196,196,0
04/20/2016,BLTZ,Graha Layar Prima Tbk.,4945,4945,4945,4945,0
04/20/2016,BMAS,Bank Maspion Indonesia Tbk.,494,494,494,494,0
04/20/2016,BMRI,Bank Mandiri (Persero) Tbk.,9700,9800,9600,9750,22027700
04/20/2016,BMSR,Bintang Mitra Semestaraya Tbk,200,200,200,200,0
04/20/2016,BMTR,Global Mediacom Tbk.,1120,1145,1080,1125,16499700
04/20/2016,BNBA,Bank Bumi Arta Tbk.,194,198,185,188,150400
04/20/2016,BNBR,Bakrie & Brothers Tbk,50,50,50,50,100
04/20/2016,BNGA,Bank CIMB Niaga Tbk.,555,555,555,555,4500
04/20/2016,BNII,Bank Maybank Indonesia Tbk.,170,173,169,173,190500
04/20/2016,BNLI,Bank Permata Tbk.,910,920,905,910,139800
04/20/2016,BOLT,Garuda Metalindo Tbk.,905,905,900,905,1342500
04/20/2016,BORN,Borneo Lumbung Energi & Metal Tbk.,50,50,50,50,0
04/20/2016,BPFI,Batavia Prosperindo Finance Tbk.,515,515,515,515,0
04/20/2016,BPII,Batavia Prosperindo Internasional Tbk.,3550,3550,3550,3550,0
04/20/2016,BRAM,Indo Kordsa Tbk.,4300,4300,4300,4300,0
04/20/2016,BRAU,Berau Coal Energy Tbk.,82,82,82,82,0
04/20/2016,BRMS,Bumi Resources Minerals Tbk.,50,50,50,50,5523300
04/20/2016,BRNA,Berlina Tbk.,840,845,840,845,72000
04/20/2016,BRPT,Barito Pacific Tbk.,389,400,384,395,356600
04/20/2016,BSDE,Bumi Serpong Damai Tbk.,1960,2005,1955,1970,89126900
04/20/2016,BSIM,Bank Sinarmas Tbk.,401,401,401,401,200000
04/20/2016,BSSR,Baramulti Suksessarana Tbk.,1090,1090,1090,1090,0
04/20/2016,BSWD,Bank Of India Indonesia Tbk.,2500,2500,2500,2500,0
04/20/2016,BTEK,Bumi Teknokultura Unggul Tbk,1340,1355,1285,1285,921200
04/20/2016,BTEL,Bakrie Telecom Tbk.,50,50,50,50,0
04/20/2016,BTON,Betonjaya Manunggal Tbk.,565,570,505,555,132400
04/20/2016,BTPN,Bank Tabungan Pensiunan Nasional Tbk.,2630,2675,2620,2675,6900
04/20/2016,BUDI,Budi Starch & Sweetener Tbk.,70,70,69,70,11800
04/20/2016,BUKK,Bukaka Teknik Utama Tbk.,450,465,435,460,7500
04/20/2016,BULL,Buana Listya Tama Tbk.,102,102,102,102,0
04/20/2016,BUMI,Bumi Resources Tbk.,50,50,50,50,36500
04/20/2016,BUVA,Bukit Uluwatu Villa Tbk.,610,610,610,610,0
04/20/2016,BVIC,Bank Victoria International Tbk.,97,100,91,98,978600
04/20/2016,BWPT,Eagle High Plantations Tbk.,274,283,273,278,44373000
04/20/2016,BYAN,Bayan Resources Tbk.,7900,7900,7900,7900,2000
04/20/2016,CANI,Capitol Nusantara Indonesia Tbk.,263,263,263,263,0
04/20/2016,CASS,Cardig Aero Services Tbk.,1065,1065,1050,1050,4200
04/20/2016,CEKA,Wilmar Cahaya Indonesia Tbk.,670,685,645,685,86400
04/20/2016,CENT,Centratama Telekomunikasi Indonesia Tbk.,145,145,145,145,0
04/20/2016,CFIN,Clipan Finance Indonesia Tbk.,260,264,260,264,87800
04/20/2016,CINT,Chitose Internasional Tbk.,330,334,330,333,5044200
04/20/2016,CITA,Cita Mineral Investindo Tbk.,940,940,940,940,0
04/20/2016,CKRA,Cakra Mineral Tbk.,85,85,76,80,139000
04/20/2016,CLPI,Colorpak Indonesia Tbk.,870,870,860,860,10200
04/20/2016,CMNP,Citra Marga Nusaphala Persada Tbk.,1725,1790,1725,1790,800
04/20/2016,CMPP,Rimau Multi Putra Pratama Tbk.,125,134,125,134,500
04/20/2016,CNKO,Exploitasi Energi Indonesia Tbk.,66,67,63,64,6498800
04/20/2016,CNTB,Saham Seri B ( Centex Tbk ),5000,5000,5000,5000,0
04/20/2016,CNTX,Century Textile Industry Tbk.,14550,14550,14550,14550,0
04/20/2016,COWL,Cowell Development Tbk.,595,595,590,595,7166600
04/20/2016,CPGT,Citra Maharlika Nusantara Corpora Tbk.,50,50,50,50,0
04/20/2016,CPIN,Charoen Pokphand Indonesia Tbk,3700,3725,3670,3690,11629400
04/20/2016,CPRO,Central Proteina Prima Tbk.,50,50,50,50,110700
04/20/2016,CSAP,Catur Sentosa Adiprana Tbk.,429,431,425,429,17202600
04/20/2016,CTBN,Citra Tubindo Tbk.,5550,5550,5550,5550,0
04/20/2016,CTRA,Ciputra Development Tbk.,1340,1370,1340,1355,44002900
04/20/2016,CTRP,Ciputra Property Tbk.,500,530,496,530,42141300
04/20/2016,CTRS,Ciputra Surya Tbk.,2175,2265,2165,2235,3081200
04/20/2016,CTTH,Citatah Tbk.,55,55,54,54,54900
04/20/2016,DAJK,Dwi Aneka Jaya Kemasindo Tbk.,132,134,124,127,2840900
04/20/2016,DART,Duta Anggada Realty Tbk.,500,500,500,500,0
04/20/2016,DEFI,Danasupra Erapacific Tbk,140,140,140,140,0
04/20/2016,DEWA,Darma Henwa Tbk,50,50,50,50,300
04/20/2016,DGIK,Nusa Konstruksi Enjiniring Tbk.,68,69,66,67,9404900
04/20/2016,DILD,Intiland Development Tbk.,510,510,500,505,23966600
04/20/2016,DKFT,Central Omega Resources Tbk.,230,230,224,226,514100
04/20/2016,DLTA,Delta Djakarta Tbk.,4990,5125,4990,5000,1100
04/20/2016,DMAS,Puradelta Lestari Tbk.,208,213,208,209,30721300
04/20/2016,DNAR,Bank Dinar Indonesia Tbk.,115,115,114,114,21900
04/20/2016,DNET,Indoritel Makmur Internasional Tbk.,1105,1120,1100,1100,60500
04/20/2016,DOID,Delta Dunia Makmur Tbk.,114,115,110,112,25542000
04/20/2016,DPNS,Duta Pertiwi Nusantara Tbk.,312,312,312,312,10000
