<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
08/29/2016,AALI,Astra Agro Lestari Tbk.,16450,16450,15850,15925,2899300
08/29/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,600
08/29/2016,ABDA,Asuransi Bina Dana Arta Tbk.,6250,6250,6250,6250,1500
08/29/2016,ABMM,ABM Investama Tbk.,2250,2250,2250,2250,100
08/29/2016,ACES,Ace Hardware Indonesia Tbk.,1000,1005,965,980,1488700
08/29/2016,ACST,Acset Indonusa Tbk.,3280,3290,3210,3220,44300
08/29/2016,ADES,Akasha Wira International Tbk.,1360,1360,1355,1355,22100
08/29/2016,ADHI,Adhi Karya (Persero) Tbk.,2790,2790,2720,2730,8684700
08/29/2016,ADMF,Adira Dinamika Multi Finance Tbk.,6000,6150,6000,6100,82500
08/29/2016,ADMG,Polychem Indonesia Tbk,194,194,180,181,809200
08/29/2016,ADRO,Adaro Energy Tbk.,1080,1095,1050,1065,28237000
08/29/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,356,356,330,332,26483600
08/29/2016,AGRS,Bank Agris Tbk.,96,96,96,96,36100
08/29/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,190,190,190,190,0
08/29/2016,AIMS,Akbar Indo Makmur Stimec Tbk,238,238,224,224,42500
08/29/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,2280,2280,2140,2170,3275300
08/29/2016,AKKU,Alam Karya Unggul Tbk.,254,254,234,254,900
08/29/2016,AKPI,Argha Karya Prima Industry Tbk.,860,860,860,860,0
08/29/2016,AKRA,AKR Corporindo Tbk.,6825,6900,6800,6875,8604500
08/29/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
08/29/2016,ALDO,Alkindo Naratama Tbk.,730,730,725,725,55000
08/29/2016,ALKA,Alakasa Industrindo Tbk,180,180,180,180,100
08/29/2016,ALMI,Alumindo Light Metal Industry Tbk.,186,186,185,185,559800
08/29/2016,ALTO,Tri Banyan Tirta Tbk.,328,330,328,330,225100
08/29/2016,AMAG,Asuransi Multi Artha Guna Tbk.,346,346,328,338,208800
