<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
03/19/2014,AALI,Astra Agro Lestari Tbk.,26125,26550,26125,26425,1720700
03/19/2014,ABBA,Mahaka Media Tbk.,91,100,91,100,31200
03/19/2014,ABDA,Asuransi Bina Dana Arta Tbk.,4550,4600,4550,4600,3000
03/19/2014,ABMM,ABM Investama Tbk.,2955,2955,2955,2955,0
03/19/2014,ACES,Ace Hardware Indonesia Tbk.,800,810,770,770,37427000
03/19/2014,ACST,Acset Indonusa Tbk.,2130,2260,2130,2260,185400
03/19/2014,ADES,Akasha Wira International Tbk.,2160,2165,2150,2150,104100
03/19/2014,ADHI,Adhi Karya (Persero) Tbk.,2461,2545,2461,2511,34812363
03/19/2014,ADMF,Adira Dinamika Multi Finance Tbk.,9400,9400,9400,9400,11400
03/19/2014,ADMG,Polychem Indonesia Tbk,227,227,223,225,2854400
03/19/2014,ADRO,Adaro Energy Tbk.,980,1005,980,1000,89513200
03/19/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,118,119,117,117,784233
03/19/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,162,162,162,162,0
03/19/2014,AIMS,Akbar Indo Makmur Stimec Tbk,700,700,630,630,20200
03/19/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,1975,2005,1975,1995,6622300
03/19/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
03/19/2014,AKPI,Argha Karya Prima Industry Tbk.,750,750,750,750,0
03/19/2014,AKRA,AKR Corporindo Tbk.,5000,5050,4855,4875,6552000
03/19/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
03/19/2014,ALDO,Alkindo Naratama Tbk.,645,655,645,655,4939900
03/19/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
03/19/2014,ALMI,Alumindo Light Metal Industry Tbk.,289,289,289,289,0
03/19/2014,ALTO,Tri Banyan Tirta Tbk.,550,550,550,550,1066100
03/19/2014,AMAG,Asuransi Multi Artha Guna Tbk.,235,249,235,249,1126500
03/19/2014,AMFG,Asahimas Flat Glass Tbk.,7100,7100,7100,7100,0
03/19/2014,AMRT,Sumber Alfaria Trijaya Tbk.,520,550,520,520,1585700
03/19/2014,ANJT,Austindo Nusantara Jaya Tbk.,1620,1620,1620,1620,0
03/19/2014,ANTM,Aneka Tambang (Persero) Tbk.,949,1000,949,991,258025155
03/19/2014,APEX,Apexindo Pratama Duta Tbk.,2560,2570,2555,2560,57500
03/19/2014,APIC,Pacific Strategic Financial Tbk.,505,515,505,515,5399000
03/19/2014,APII,Arita Prima Indonesia Tbk.,230,230,230,230,100
03/19/2014,APLI,Asiaplast Industries Tbk.,58,65,58,65,600
03/19/2014,APLN,Agung Podomoro Land Tbk.,297,303,293,295,63546300
03/19/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
03/19/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
03/19/2014,ARII,Atlas Resources Tbk.,700,710,690,700,4988000
03/19/2014,ARNA,Arwana Citramulia Tbk.,815,855,815,850,9254600
03/19/2014,ARTA,Arthavest Tbk,180,188,180,188,7600
03/19/2014,ARTI,Ratu Prabu Energi Tbk,176,176,172,172,581400
03/19/2014,ASBI,Asuransi Bintang Tbk.,500,500,500,500,0
03/19/2014,ASDM,Asuransi Dayin Mitra Tbk.,720,720,720,720,0
03/19/2014,ASGR,Astra Graphia Tbk.,1850,1875,1840,1845,274500
03/19/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
03/19/2014,ASII,Astra International Tbk.,7750,8000,7750,7875,48624200
03/19/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
03/19/2014,ASMI,Asuransi Kresna Mitra Tbk.,463,465,462,463,5726900
03/19/2014,ASRI,Alam Sutera Realty Tbk.,660,670,660,660,72135000
03/19/2014,ASRM,Asuransi Ramayana Tbk.,960,990,960,990,31000
03/19/2014,ASSA,Adi Sarana Armada Tbk.,294,301,292,300,3346200
03/19/2014,ATPK,Bara Jaya Internasional Tbk.,260,260,260,260,0
03/19/2014,AUTO,Astra Otoparts Tbk.,3950,3950,3890,3895,502900
03/19/2014,BABP,Bank MNC Internasional Tbk.,151,151,149,149,8007808
03/19/2014,BACA,Bank Capital Indonesia Tbk.,80,81,80,80,72300
03/19/2014,BAEK,Bank Ekonomi Raharja Tbk.,2000,2000,2000,2000,0
03/19/2014,BAJA,Saranacentral Bajatama Tbk.,1495,1530,1485,1485,15259700
03/19/2014,BALI,Bali Towerindo Sentra Tbk.,290,291,290,291,1072000
03/19/2014,BAPA,Bekasi Asri Pemula Tbk.,58,60,58,60,31200
03/19/2014,BATA,Sepatu Bata Tbk.,960,975,960,975,55300
03/19/2014,BAYU,Bayu Buana Tbk,440,440,440,440,700
03/19/2014,BBCA,Bank Central Asia Tbk.,10800,10900,10575,10700,13269600
03/19/2014,BBKP,Bank Bukopin Tbk.,675,680,665,670,19181500
03/19/2014,BBLD,Buana Finance Tbk.,950,980,950,980,20000
03/19/2014,BBMD,Bank Mestika Dharma Tbk.,1760,1775,1755,1755,3838400
