<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
02/24/2016,AALI,Astra Agro Lestari Tbk.,17000,17150,16500,16575,1377900
02/24/2016,ABBA,Mahaka Media Tbk.,50,50,50,50,0
02/24/2016,ABDA,Asuransi Bina Dana Arta Tbk.,7200,7200,7200,7200,0
02/24/2016,ABMM,ABM Investama Tbk.,2605,2755,2605,2755,15100
02/24/2016,ACES,Ace Hardware Indonesia Tbk.,865,900,850,870,2543200
02/24/2016,ACST,Acset Indonusa Tbk.,2910,3000,2905,3000,40300
02/24/2016,ADES,Akasha Wira International Tbk.,1035,1035,1025,1025,2100
02/24/2016,ADHI,Adhi Karya (Persero) Tbk.,2510,2590,2475,2585,30735800
02/24/2016,ADMF,Adira Dinamika Multi Finance Tbk.,3100,3150,3100,3105,22300
02/24/2016,ADMG,Polychem Indonesia Tbk,86,89,86,88,466600
02/24/2016,ADRO,Adaro Energy Tbk.,600,605,585,595,11648400
02/24/2016,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,93,93,90,92,294700
02/24/2016,AGRS,Bank Agris Tbk.,93,93,93,93,0
02/24/2016,AHAP,Asuransi Harta Aman Pratama Tbk.,176,178,176,178,51000
02/24/2016,AIMS,Akbar Indo Makmur Stimec Tbk,500,500,500,500,0
02/24/2016,AISA,Tiga Pilar Sejahtera Food Tbk.,1050,1070,1030,1050,3142900
02/24/2016,AKKU,Alam Karya Unggul Tbk.,245,245,225,225,600
02/24/2016,AKPI,Argha Karya Prima Industry Tbk.,930,930,930,930,0
02/24/2016,AKRA,AKR Corporindo Tbk.,7300,7650,7275,7650,6492700
02/24/2016,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
02/24/2016,ALDO,Alkindo Naratama Tbk.,720,720,720,720,323500
02/24/2016,ALKA,Alakasa Industrindo Tbk,680,680,680,680,0
02/24/2016,ALMI,Alumindo Light Metal Industry Tbk.,199,199,199,199,0
02/24/2016,ALTO,Tri Banyan Tirta Tbk.,325,326,325,326,457100
02/24/2016,AMAG,Asuransi Multi Artha Guna Tbk.,310,310,310,310,1600
02/24/2016,AMFG,Asahimas Flat Glass Tbk.,6175,6325,6175,6325,12500
02/24/2016,AMIN,Ateliers Mecaniques D Indonesie Tbk.,125,125,125,125,100
02/24/2016,AMRT,Sumber Alfaria Trijaya Tbk.,550,570,545,570,5100
