<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
06/23/2014,AALI,Astra Agro Lestari Tbk.,27400,27425,27100,27400,889500
06/23/2014,ABBA,Mahaka Media Tbk.,78,78,73,73,112500
06/23/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5000,5000,5000,5000,7300
06/23/2014,ABMM,ABM Investama Tbk.,2850,2850,2850,2850,0
06/23/2014,ACES,Ace Hardware Indonesia Tbk.,860,875,850,865,8154400
06/23/2014,ACST,Acset Indonusa Tbk.,2350,2350,2350,2350,26800
06/23/2014,ADES,Akasha Wira International Tbk.,1705,1705,1655,1670,39400
06/23/2014,ADHI,Adhi Karya (Persero) Tbk.,2325,2342,2248,2248,21037499
06/23/2014,ADMF,Adira Dinamika Multi Finance Tbk.,11475,11500,11425,11425,2000
06/23/2014,ADMG,Polychem Indonesia Tbk,186,186,176,176,681000
06/23/2014,ADRO,Adaro Energy Tbk.,1195,1205,1155,1155,76212100
06/23/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,100,101,97,97,1125600
06/23/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,185,185,185,185,98824
06/23/2014,AIMS,Akbar Indo Makmur Stimec Tbk,600,600,500,520,7100
06/23/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2230,2240,2205,2210,2371700
06/23/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
06/23/2014,AKPI,Argha Karya Prima Industry Tbk.,790,790,790,790,0
06/23/2014,AKRA,AKR Corporindo Tbk.,4410,4450,4380,4435,3740400
06/23/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
06/23/2014,ALDO,Alkindo Naratama Tbk.,670,675,665,670,3576100
06/23/2014,ALKA,Alakasa Industrindo Tbk,600,600,600,600,0
06/23/2014,ALMI,Alumindo Light Metal Industry Tbk.,394,394,335,335,2500
06/23/2014,ALTO,Tri Banyan Tirta Tbk.,540,540,540,540,0
06/23/2014,AMAG,Asuransi Multi Artha Guna Tbk.,236,236,231,236,35000
06/23/2014,AMFG,Asahimas Flat Glass Tbk.,7200,7200,7200,7200,0
06/23/2014,AMRT,Sumber Alfaria Trijaya Tbk.,470,500,470,500,6322000
06/23/2014,ANJT,Austindo Nusantara Jaya Tbk.,1500,1500,1500,1500,0
06/23/2014,ANTM,Aneka Tambang (Persero) Tbk.,945,949,932,941,10477339
06/23/2014,APEX,Apexindo Pratama Duta Tbk.,3810,3815,3810,3815,25500
06/23/2014,APIC,Pacific Strategic Financial Tbk.,540,545,540,545,37212700
06/23/2014,APII,Arita Prima Indonesia Tbk.,255,255,250,250,10000
06/23/2014,APLI,Asiaplast Industries Tbk.,75,76,63,74,406000
06/23/2014,APLN,Agung Podomoro Land Tbk.,284,284,280,280,8797100
06/23/2014,APOL,Arpeni Pratama Ocean Line Tbk.,50,50,50,50,0
06/23/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
06/23/2014,ARII,Atlas Resources Tbk.,685,690,670,670,3351500
06/23/2014,ARNA,Arwana Citramulia Tbk.,960,975,925,975,355200
06/23/2014,ARTA,Arthavest Tbk,248,248,248,248,0
06/23/2014,ARTI,Ratu Prabu Energi Tbk,197,200,195,199,7157400
06/23/2014,ASBI,Asuransi Bintang Tbk.,500,500,500,500,10000
06/23/2014,ASDM,Asuransi Dayin Mitra Tbk.,805,805,805,805,0
06/23/2014,ASGR,Astra Graphia Tbk.,2285,2340,2285,2310,342300
06/23/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
06/23/2014,ASII,Astra International Tbk.,7200,7275,7200,7225,28518300
06/23/2014,ASJT,Asuransi Jasa Tania Tbk.,200,200,200,200,0
06/23/2014,ASMI,Asuransi Kresna Mitra Tbk.,475,476,475,476,1087900
06/23/2014,ASRI,Alam Sutera Realty Tbk.,460,464,446,448,27191600
06/23/2014,ASRM,Asuransi Ramayana Tbk.,1015,1015,1015,1015,0
06/23/2014,ASSA,Adi Sarana Armada Tbk.,270,270,270,270,51000
06/23/2014,ATPK,Bara Jaya Internasional Tbk.,225,230,220,230,160000
06/23/2014,AUTO,Astra Otoparts Tbk.,3670,3670,3650,3650,11900
06/23/2014,BABP,Bank MNC Internasional Tbk.,122,131,121,121,820558
06/23/2014,BACA,Bank Capital Indonesia Tbk.,97,97,97,97,0
06/23/2014,BAEK,Bank Ekonomi Raharja Tbk.,1600,1600,1600,1600,0
