<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
07/30/2015,AALI,Astra Agro Lestari Tbk.,20700,21150,19675,19675,1393700
07/30/2015,ABBA,Mahaka Media Tbk.,50,50,50,50,0
07/30/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7725,7725,7725,7725,0
07/30/2015,ABMM,ABM Investama Tbk.,2970,2970,2970,2970,0
07/30/2015,ACES,Ace Hardware Indonesia Tbk.,630,635,625,635,5840000
07/30/2015,ACST,Acset Indonusa Tbk.,4425,4500,4400,4400,76500
07/30/2015,ADES,Akasha Wira International Tbk.,1400,1405,1400,1400,110000
07/30/2015,ADHI,Adhi Karya (Persero) Tbk.,2236,2236,1909,1909,151376172
07/30/2015,ADMF,Adira Dinamika Multi Finance Tbk.,4500,4650,4500,4600,5800
07/30/2015,ADMG,Polychem Indonesia Tbk,110,110,102,105,8900
07/30/2015,ADRO,Adaro Energy Tbk.,600,600,580,585,44238800
07/30/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,90,90,89,90,124000
07/30/2015,AGRS,Bank Agris Tbk.,92,92,92,92,4100
07/30/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,160,160,160,160,0
07/30/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
07/30/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,2025,2025,1960,1960,933100
07/30/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
07/30/2015,AKPI,Argha Karya Prima Industry Tbk.,690,700,690,700,2500
07/30/2015,AKRA,AKR Corporindo Tbk.,5900,6000,5700,5800,7073200
07/30/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
07/30/2015,ALDO,Alkindo Naratama Tbk.,725,725,720,720,239000
07/30/2015,ALKA,Alakasa Industrindo Tbk,500,500,500,500,100
07/30/2015,ALMI,Alumindo Light Metal Industry Tbk.,229,245,229,245,300
07/30/2015,ALTO,Tri Banyan Tirta Tbk.,335,335,335,335,62500
07/30/2015,AMAG,Asuransi Multi Artha Guna Tbk.,385,395,385,390,302300
07/30/2015,AMFG,Asahimas Flat Glass Tbk.,7000,7200,7000,7175,33600
07/30/2015,AMRT,Sumber Alfaria Trijaya Tbk.,600,600,595,595,1581300
07/30/2015,ANJT,Austindo Nusantara Jaya Tbk.,1340,1380,1340,1380,170000
07/30/2015,ANTM,Aneka Tambang (Persero) Tbk.,441,449,410,412,38625010
07/30/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,3900
07/30/2015,APIC,Pacific Strategic Financial Tbk.,565,575,565,575,15486500
07/30/2015,APII,Arita Prima Indonesia Tbk.,300,300,300,300,0
07/30/2015,APLI,Asiaplast Industries Tbk.,65,65,65,65,1000
07/30/2015,APLN,Agung Podomoro Land Tbk.,357,360,350,353,4288300
07/30/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
07/30/2015,ARGO,Argo Pantes Tbk,850,850,850,850,0
07/30/2015,ARII,Atlas Resources Tbk.,418,418,418,418,50000
07/30/2015,ARNA,Arwana Citramulia Tbk.,545,550,530,545,1120400
07/30/2015,ARTA,Arthavest Tbk,254,254,254,254,0
07/30/2015,ARTI,Ratu Prabu Energi Tbk,202,203,193,200,9743900
07/30/2015,ASBI,Asuransi Bintang Tbk.,441,441,441,441,0
07/30/2015,ASDM,Asuransi Dayin Mitra Tbk.,925,925,925,925,100
07/30/2015,ASGR,Astra Graphia Tbk.,1995,2060,1965,1985,40900
07/30/2015,ASII,Astra International Tbk.,6500,6575,6450,6575,9846500
07/30/2015,ASJT,Asuransi Jasa Tania Tbk.,125,155,125,155,6200
07/30/2015,ASMI,Asuransi Kresna Mitra Tbk.,805,805,805,805,1715600
07/30/2015,ASRI,Alam Sutera Realty Tbk.,510,515,505,510,21010300
07/30/2015,ASRM,Asuransi Ramayana Tbk.,1550,1875,1550,1875,8900
07/30/2015,ASSA,Adi Sarana Armada Tbk.,127,130,127,130,282500
07/30/2015,ATIC,Anabatic Technologies Tbk.,535,600,525,570,3697200
07/30/2015,ATPK,Bara Jaya Internasional Tbk.,190,190,190,190,0
07/30/2015,AUTO,Astra Otoparts Tbk.,2210,2210,2130,2200,142200
07/30/2015,BABP,Bank MNC Internasional Tbk.,88,88,84,85,15773100
07/30/2015,BACA,Bank Capital Indonesia Tbk.,194,196,194,196,3531000
07/30/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
07/30/2015,BAJA,Saranacentral Bajatama Tbk.,134,135,120,126,325100
07/30/2015,BALI,Bali Towerindo Sentra Tbk.,585,595,540,560,160000
07/30/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,0
07/30/2015,BATA,Sepatu Bata Tbk.,1090,1090,1060,1060,300
07/30/2015,BAYU,Bayu Buana Tbk,1000,1000,1000,1000,0
07/30/2015,BBCA,Bank Central Asia Tbk.,12875,13125,12800,12800,9360200
