<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
06/17/2015,AALI,Astra Agro Lestari Tbk.,22900,23275,22500,22500,777500
06/17/2015,ABBA,Mahaka Media Tbk.,51,51,50,50,206600
06/17/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7750,7750,7750,7750,200
06/17/2015,ABMM,ABM Investama Tbk.,2995,2995,2995,2995,0
06/17/2015,ACES,Ace Hardware Indonesia Tbk.,630,670,630,655,8199500
06/17/2015,ACST,Acset Indonusa Tbk.,4400,4600,4400,4570,29600
06/17/2015,ADES,Akasha Wira International Tbk.,1390,1395,1385,1395,42800
06/17/2015,ADHI,Adhi Karya (Persero) Tbk.,1731,1803,1727,1799,37107499
06/17/2015,ADMF,Adira Dinamika Multi Finance Tbk.,4650,4750,4600,4750,7300
06/17/2015,ADMG,Polychem Indonesia Tbk,119,119,112,118,10200
06/17/2015,ADRO,Adaro Energy Tbk.,790,810,790,805,22258800
06/17/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,94,98,94,96,772100
06/17/2015,AGRS,Bank Agris Tbk.,132,132,115,130,700
06/17/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,166,166,166,166,741
06/17/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
06/17/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1730,1755,1725,1740,2050900
06/17/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
06/17/2015,AKPI,Argha Karya Prima Industry Tbk.,600,600,600,600,0
06/17/2015,AKRA,AKR Corporindo Tbk.,5625,5650,5525,5550,6248100
06/17/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
06/17/2015,ALDO,Alkindo Naratama Tbk.,730,730,730,730,183200
06/17/2015,ALKA,Alakasa Industrindo Tbk,765,765,765,765,0
06/17/2015,ALMI,Alumindo Light Metal Industry Tbk.,232,233,230,232,214400
06/17/2015,ALTO,Tri Banyan Tirta Tbk.,350,355,335,355,289000
06/17/2015,AMAG,Asuransi Multi Artha Guna Tbk.,363,363,347,347,621600
06/17/2015,AMFG,Asahimas Flat Glass Tbk.,7200,7200,7125,7200,106500
06/17/2015,AMRT,Sumber Alfaria Trijaya Tbk.,570,580,555,570,49700
06/17/2015,ANJT,Austindo Nusantara Jaya Tbk.,1015,1015,1015,1015,4000
06/17/2015,ANTM,Aneka Tambang (Persero) Tbk.,609,617,605,609,7523136
06/17/2015,APEX,Apexindo Pratama Duta Tbk.,3325,3325,3325,3325,2900
06/17/2015,APIC,Pacific Strategic Financial Tbk.,570,575,570,575,14906400
06/17/2015,APII,Arita Prima Indonesia Tbk.,300,300,300,300,100
06/17/2015,APLI,Asiaplast Industries Tbk.,75,75,70,73,4300
06/17/2015,APLN,Agung Podomoro Land Tbk.,340,350,340,350,7365800
06/17/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
06/17/2015,ARGO,Argo Pantes Tbk,850,850,850,850,0
06/17/2015,ARII,Atlas Resources Tbk.,421,421,421,421,100
06/17/2015,ARNA,Arwana Citramulia Tbk.,650,650,620,635,3503300
06/17/2015,ARTA,Arthavest Tbk,235,235,220,229,7500
06/17/2015,ARTI,Ratu Prabu Energi Tbk,185,185,185,185,0
06/17/2015,ASBI,Asuransi Bintang Tbk.,441,441,441,441,0
06/17/2015,ASDM,Asuransi Dayin Mitra Tbk.,1010,1025,1010,1025,6600
06/17/2015,ASGR,Astra Graphia Tbk.,1940,1975,1940,1975,500
06/17/2015,ASII,Astra International Tbk.,6925,7075,6925,7000,26778700
06/17/2015,ASJT,Asuransi Jasa Tania Tbk.,145,145,145,145,20000
06/17/2015,ASMI,Asuransi Kresna Mitra Tbk.,770,790,770,790,1864000
06/17/2015,ASRI,Alam Sutera Realty Tbk.,520,540,520,530,50512000
06/17/2015,ASRM,Asuransi Ramayana Tbk.,1390,1390,1390,1390,417000
06/17/2015,ASSA,Adi Sarana Armada Tbk.,134,136,133,133,583500
06/17/2015,ATPK,Bara Jaya Internasional Tbk.,196,196,196,196,0
06/17/2015,AUTO,Astra Otoparts Tbk.,2415,2445,2415,2440,13900
06/17/2015,BABP,Bank MNC Internasional Tbk.,81,82,81,81,11267900
06/17/2015,BACA,Bank Capital Indonesia Tbk.,196,199,195,198,3701800
06/17/2015,BAEK,Bank Ekonomi Raharja Tbk.,2100,2100,2100,2100,0
06/17/2015,BAJA,Saranacentral Bajatama Tbk.,158,158,145,148,154200
06/17/2015,BALI,Bali Towerindo Sentra Tbk.,485,485,485,485,0
06/17/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,0
06/17/2015,BATA,Sepatu Bata Tbk.,1100,1100,1100,1100,0
06/17/2015,BAYU,Bayu Buana Tbk,1245,1245,1245,1245,0
06/17/2015,BBCA,Bank Central Asia Tbk.,13500,13825,13450,13725,13846000
06/17/2015,BBKP,Bank Bukopin Tbk.,675,675,665,675,16436600
06/17/2015,BBLD,Buana Finance Tbk.,1135,1140,1135,1140,8400
06/17/2015,BBMD,Bank Mestika Dharma Tbk.,1700,1700,1700,1700,0
06/17/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,5550,5675,5450,5650,38199800
06/17/2015,BBNP,Bank Nusantara Parahyangan Tbk.,2320,2320,2320,2320,0
06/17/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10650,11025,10600,11000,34767500
06/17/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,125,125,125,125,41000
06/17/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1110,1140,1110,1130,22484400
06/17/2015,BBYB,Bank Yudha Bhakti Tbk.,86,88,85,88,149700
06/17/2015,BCAP,MNC Kapital Indonesia Tbk.,1704,1709,1704,1709,14716900
06/17/2015,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
06/17/2015,BCIP,Bumi Citra Permai Tbk.,790,810,790,800,36129000
