<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
11/14/2014,AALI,Astra Agro Lestari Tbk.,23625,23675,23225,23250,1462500
11/14/2014,ABBA,Mahaka Media Tbk.,73,75,73,75,61000
11/14/2014,ABDA,Asuransi Bina Dana Arta Tbk.,5900,5950,5900,5950,12600
11/14/2014,ABMM,ABM Investama Tbk.,2550,2625,2550,2575,125300
11/14/2014,ACES,Ace Hardware Indonesia Tbk.,825,825,790,795,60227200
11/14/2014,ACST,Acset Indonusa Tbk.,3285,3295,3025,3150,387800
11/14/2014,ADES,Akasha Wira International Tbk.,1395,1420,1395,1405,12500
11/14/2014,ADHI,Adhi Karya (Persero) Tbk.,2147,2202,2147,2164,40572363
11/14/2014,ADMF,Adira Dinamika Multi Finance Tbk.,8100,8150,7950,8000,84200
11/14/2014,ADMG,Polychem Indonesia Tbk,168,170,160,160,275900
11/14/2014,ADRO,Adaro Energy Tbk.,990,1005,980,1000,30891200
11/14/2014,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,107,109,106,106,2922967
11/14/2014,AHAP,Asuransi Harta Aman Pratama Tbk.,197,197,197,197,0
11/14/2014,AIMS,Akbar Indo Makmur Stimec Tbk,405,405,405,405,0
11/14/2014,AISA,Tiga Pilar Sejahtera Food Tbk.,2275,2290,2250,2260,1214500
11/14/2014,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
11/14/2014,AKPI,Argha Karya Prima Industry Tbk.,770,770,770,770,0
11/14/2014,AKRA,AKR Corporindo Tbk.,4650,4690,4650,4685,8580600
11/14/2014,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
11/14/2014,ALDO,Alkindo Naratama Tbk.,700,705,695,700,297600
11/14/2014,ALKA,Alakasa Industrindo Tbk,900,900,900,900,0
11/14/2014,ALMI,Alumindo Light Metal Industry Tbk.,251,251,249,249,88600
11/14/2014,ALTO,Tri Banyan Tirta Tbk.,340,344,340,344,525300
11/14/2014,AMAG,Asuransi Multi Artha Guna Tbk.,229,234,226,228,1922600
11/14/2014,AMFG,Asahimas Flat Glass Tbk.,7250,7250,7025,7025,244700
11/14/2014,AMRT,Sumber Alfaria Trijaya Tbk.,520,525,520,525,517900
11/14/2014,ANJT,Austindo Nusantara Jaya Tbk.,1210,1210,1210,1210,0
11/14/2014,ANTM,Aneka Tambang (Persero) Tbk.,790,794,781,785,9444794
11/14/2014,APEX,Apexindo Pratama Duta Tbk.,3565,3565,3560,3560,62400
11/14/2014,APIC,Pacific Strategic Financial Tbk.,530,535,525,535,14819700
11/14/2014,APII,Arita Prima Indonesia Tbk.,440,440,440,440,0
11/14/2014,APLI,Asiaplast Industries Tbk.,73,87,73,87,110900
11/14/2014,APLN,Agung Podomoro Land Tbk.,336,345,330,342,79245400
11/14/2014,APOL,Arpeni Pratama Ocean Line Tbk.,71,73,67,68,24548700
11/14/2014,ARGO,Argo Pantes Tbk,1150,1150,1150,1150,0
11/14/2014,ARII,Atlas Resources Tbk.,371,371,308,342,192800
11/14/2014,ARNA,Arwana Citramulia Tbk.,900,905,895,900,1641100
11/14/2014,ARTA,Arthavest Tbk,225,225,225,225,0
11/14/2014,ARTI,Ratu Prabu Energi Tbk,107,110,105,106,9253300
11/14/2014,ASBI,Asuransi Bintang Tbk.,1000,1000,1000,1000,0
11/14/2014,ASDM,Asuransi Dayin Mitra Tbk.,990,990,990,990,0
11/14/2014,ASGR,Astra Graphia Tbk.,2190,2190,2150,2150,20900
11/14/2014,ASIA,Asia Natural Resources Tbk,50,50,50,50,0
11/14/2014,ASII,Astra International Tbk.,7100,7200,7050,7175,19009200
11/14/2014,ASJT,Asuransi Jasa Tania Tbk.,300,300,300,300,0
11/14/2014,ASMI,Asuransi Kresna Mitra Tbk.,494,498,494,498,1175800
11/14/2014,ASRI,Alam Sutera Realty Tbk.,448,451,446,450,16048600
11/14/2014,ASRM,Asuransi Ramayana Tbk.,1290,1290,1290,1290,0
11/14/2014,ASSA,Adi Sarana Armada Tbk.,180,180,178,179,144800
11/14/2014,ATPK,Bara Jaya Internasional Tbk.,220,220,219,220,1315700
11/14/2014,AUTO,Astra Otoparts Tbk.,3700,3700,3560,3690,121100
11/14/2014,BABP,Bank MNC Internasional Tbk.,108,109,106,107,17875200
11/14/2014,BACA,Bank Capital Indonesia Tbk.,92,92,92,92,0
11/14/2014,BAEK,Bank Ekonomi Raharja Tbk.,1800,1800,1800,1800,0
11/14/2014,BAJA,Saranacentral Bajatama Tbk.,271,273,268,269,513300
