<date>,<ticker>,<name>,<open>,<high>,<low>,<close>,<volume>
10/19/2015,AALI,Astra Agro Lestari Tbk.,18900,18900,18550,18900,684200
10/19/2015,ABBA,Mahaka Media Tbk.,50,51,50,50,8700
10/19/2015,ABDA,Asuransi Bina Dana Arta Tbk.,7000,7000,7000,7000,0
10/19/2015,ABMM,ABM Investama Tbk.,2825,2825,2825,2825,0
10/19/2015,ACES,Ace Hardware Indonesia Tbk.,720,720,685,700,11583800
10/19/2015,ACST,Acset Indonusa Tbk.,3895,3895,3800,3800,34400
10/19/2015,ADES,Akasha Wira International Tbk.,1020,1025,1020,1025,2500
10/19/2015,ADHI,Adhi Karya (Persero) Tbk.,2070,2085,2040,2065,44496700
10/19/2015,ADMF,Adira Dinamika Multi Finance Tbk.,3860,3930,3860,3860,3300
10/19/2015,ADMG,Polychem Indonesia Tbk,93,94,92,93,607900
10/19/2015,ADRO,Adaro Energy Tbk.,650,660,635,645,41242600
10/19/2015,AGRO,Bank Rakyat Indonesia Agroniaga Tbk.,86,88,85,86,615300
10/19/2015,AGRS,Bank Agris Tbk.,120,120,120,120,100
10/19/2015,AHAP,Asuransi Harta Aman Pratama Tbk.,148,148,148,148,1100
10/19/2015,AIMS,Akbar Indo Makmur Stimec Tbk,420,420,420,420,0
10/19/2015,AISA,Tiga Pilar Sejahtera Food Tbk.,1520,1550,1520,1540,1592700
10/19/2015,AKKU,Alam Karya Unggul Tbk.,305,305,305,305,0
10/19/2015,AKPI,Argha Karya Prima Industry Tbk.,800,800,800,800,0
10/19/2015,AKRA,AKR Corporindo Tbk.,6100,6225,5975,6025,4961800
10/19/2015,AKSI,Majapahit Inti Corpora Tbk.,125,125,125,125,0
10/19/2015,ALDO,Alkindo Naratama Tbk.,685,690,685,690,59400
10/19/2015,ALKA,Alakasa Industrindo Tbk,421,421,421,421,0
10/19/2015,ALMI,Alumindo Light Metal Industry Tbk.,213,220,213,216,49800
10/19/2015,ALTO,Tri Banyan Tirta Tbk.,325,330,325,330,21000
10/19/2015,AMAG,Asuransi Multi Artha Guna Tbk.,368,368,368,368,10500
10/19/2015,AMFG,Asahimas Flat Glass Tbk.,6100,6400,6100,6400,50200
10/19/2015,AMRT,Sumber Alfaria Trijaya Tbk.,550,550,550,550,500
10/19/2015,ANJT,Austindo Nusantara Jaya Tbk.,1610,1610,1610,1610,0
10/19/2015,ANTM,Aneka Tambang (Persero) Tbk.,436,436,423,424,51600700
10/19/2015,APEX,Apexindo Pratama Duta Tbk.,3330,3330,3330,3330,0
10/19/2015,APIC,Pacific Strategic Financial Tbk.,535,550,535,550,13785000
10/19/2015,APII,Arita Prima Indonesia Tbk.,210,210,207,207,2100
10/19/2015,APLI,Asiaplast Industries Tbk.,76,76,76,76,100
10/19/2015,APLN,Agung Podomoro Land Tbk.,303,305,297,299,3850900
10/19/2015,APOL,Arpeni Pratama Ocean Line Tbk.,58,58,58,58,0
10/19/2015,ARGO,Argo Pantes Tbk,900,900,900,900,0
10/19/2015,ARII,Atlas Resources Tbk.,423,423,423,423,0
10/19/2015,ARNA,Arwana Citramulia Tbk.,486,494,486,494,722500
10/19/2015,ARTA,Arthavest Tbk,272,272,271,271,500
10/19/2015,ARTI,Ratu Prabu Energi Tbk,230,235,228,235,72028200
10/19/2015,ASBI,Asuransi Bintang Tbk.,440,440,440,440,0
10/19/2015,ASDM,Asuransi Dayin Mitra Tbk.,1000,1000,1000,1000,0
10/19/2015,ASGR,Astra Graphia Tbk.,1770,1770,1700,1705,44400
10/19/2015,ASII,Astra International Tbk.,6350,6500,6325,6500,13744000
10/19/2015,ASJT,Asuransi Jasa Tania Tbk.,130,130,130,130,0
10/19/2015,ASMI,Asuransi Kresna Mitra Tbk.,875,900,860,900,5566800
10/19/2015,ASRI,Alam Sutera Realty Tbk.,378,390,378,385,85092100
10/19/2015,ASRM,Asuransi Ramayana Tbk.,2140,2140,2140,2140,100
10/19/2015,ASSA,Adi Sarana Armada Tbk.,110,115,108,112,145100
10/19/2015,ATIC,Anabatic Technologies Tbk.,690,720,690,720,5071100
10/19/2015,ATPK,Bara Jaya Internasional Tbk.,194,194,194,194,0
10/19/2015,AUTO,Astra Otoparts Tbk.,1600,1615,1600,1610,796000
10/19/2015,BABP,Bank MNC Internasional Tbk.,72,73,71,72,1972900
10/19/2015,BACA,Bank Capital Indonesia Tbk.,158,160,158,158,3089500
10/19/2015,BAJA,Saranacentral Bajatama Tbk.,106,106,101,102,269800
10/19/2015,BALI,Bali Towerindo Sentra Tbk.,700,750,675,750,154100
10/19/2015,BAPA,Bekasi Asri Pemula Tbk.,50,50,50,50,0
10/19/2015,BATA,Sepatu Bata Tbk.,1065,1065,1065,1065,0
10/19/2015,BAYU,Bayu Buana Tbk,650,750,650,750,2100
10/19/2015,BBCA,Bank Central Asia Tbk.,12800,13275,12800,13125,15137600
10/19/2015,BBHI,Bank Harda Internasional Tbk.,115,115,110,110,60200
10/19/2015,BBKP,Bank Bukopin Tbk.,660,675,660,670,2470000
10/19/2015,BBLD,Buana Finance Tbk.,1130,1130,1130,1130,0
10/19/2015,BBMD,Bank Mestika Dharma Tbk.,1555,1555,1555,1555,0
10/19/2015,BBNI,Bank Negara Indonesia (Persero) Tbk.,5150,5200,5075,5125,18223100
10/19/2015,BBNP,Bank Nusantara Parahyangan Tbk.,2320,2320,2320,2320,0
10/19/2015,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,10425,10475,10350,10425,15397100
10/19/2015,BBRM,Pelayaran Nasional Bina Buana Raya Tbk.,62,62,59,59,29800
10/19/2015,BBTN,Bank Tabungan Negara (Persero) Tbk.,1155,1180,1155,1180,15876400
10/19/2015,BBYB,Bank Yudha Bhakti Tbk.,151,155,136,136,2395800
10/19/2015,BCAP,MNC Kapital Indonesia Tbk.,1515,1515,1460,1515,250900
10/19/2015,BCIC,Bank JTrust Indonesia Tbk.,50,50,50,50,0
10/19/2015,BCIP,Bumi Citra Permai Tbk.,860,860,845,850,14691000
10/19/2015,BDMN,Bank Danamon Indonesia Tbk.,3060,3175,3055,3175,894700
10/19/2015,BEKS,Bank Pembangunan Daerah Banten Tbk.,55,55,50,51,685800
10/19/2015,BEST,Bekasi Fajar Industrial Estate Tbk.,340,367,340,365,52577100
10/19/2015,BFIN,BFI Finance  Indonesia Tbk.,2945,2945,2945,2945,0
10/19/2015,BHIT,MNC Investama Tbk.,235,239,228,230,3083600
