22/10/2015	2604.11
21/10/2015	2628.13
20/10/2015	2610.87
19/10/2015	2608.59
16/10/2015	2566.36
15/10/2015	2555.64
13/10/2015	2529.57
12/10/2015	2639.64
09/10/2015	2624.46
08/10/2015	2564.32
07/10/2015	2570.89
06/10/2015	2547.11
05/10/2015	2462.71
02/10/2015	2367.82
01/10/2015	2407.2
30/09/2015	2377.41
29/09/2015	2370.62
28/09/2015	2315.27
25/09/2015	2377.09
23/09/2015	2395.6
22/09/2015	2457.65
21/09/2015	2488.27
18/09/2015	2495.08
17/09/2015	2463.1
16/09/2015	2463.1
15/09/2015	2476.67
14/09/2015	2525.38
11/09/2015	2496.77
10/09/2015	2463.61
09/09/2015	2455.04
08/09/2015	2422.62
07/09/2015	2414.16
04/09/2015	2515.83
03/09/2015	2523.41
02/09/2015	2488.43
01/09/2015	2495.33
31/08/2015	2555.86
28/08/2015	2504.15
27/08/2015	2500.63
26/08/2015	2363.92
25/08/2015	2371.67
24/08/2015	2327.08
21/08/2015	2445.73
20/08/2015	2513.8
19/08/2015	2531.7
18/08/2015	2553.19
14/08/2015	2593.65
13/08/2015	2589.17
12/08/2015	2504.22
11/08/2015	2600.03
10/08/2015	2693.09
07/08/2015	2705.75
06/08/2015	2718.36
05/08/2015	2759.5
04/08/2015	2716.82
03/08/2015	2728.13
31/07/2015	2749.82
30/07/2015	2694.83
29/07/2015	2696.16
28/07/2015	2694.54
27/07/2015	2709.28
24/07/2015	2772.72
23/07/2015	2812.94
22/07/2015	2821.72
15/07/2015	2802.87
14/07/2015	2812.55
13/07/2015	2808.07
10/07/2015	2782.43
09/07/2015	2768.97
08/07/2015	2801.54
07/07/2015	2820.68
06/07/2015	2835.9
03/07/2015	2877.33
02/07/2015	2840.71
01/07/2015	2808.38
30/06/2015	2817.4
29/06/2015	2800.2
26/06/2015	2826.69
25/06/2015	2831.05
24/06/2015	2859.52
23/06/2015	2820.44
22/06/2015	2839.63
19/06/2015	2861.71
18/06/2015	2854.45
17/06/2015	2835.96
16/06/2015	2802.59
15/06/2015	2778.45
12/06/2015	2853.89
11/06/2015	2857.58
10/06/2015	2850.61
09/06/2015	2812.08
08/06/2015	2885.77
05/06/2015	2935.19
04/06/2015	2937.95
03/06/2015	2968.43
01/06/2015	2988.84
29/05/2015	2996.5
28/05/2015	3034.81
27/05/2015	3035.56
26/05/2015	3084.99
25/05/2015	3049.31
22/05/2015	3051.13
21/05/2015	3046.91
20/05/2015	3057.61
19/05/2015	3045.11
18/05/2015	3028.42
15/05/2015	3030.2
13/05/2015	3017.94
12/05/2015	2980.56
11/05/2015	2978.91
08/05/2015	2982.27
07/05/2015	2937.92
06/05/2015	2958.28
05/05/2015	2933.35
04/05/2015	2903.3
30/04/2015	2842.41
29/04/2015	2884.84
28/04/2015	2994.94
27/04/2015	2980.63
24/04/2015	3075.87
23/04/2015	3054.47
22/04/2015	3042.65
21/04/2015	3050.02
20/04/2015	2991.95
17/04/2015	3013.34
16/04/2015	3018.32
15/04/2015	3021.3
14/04/2015	3021.43
13/04/2015	3044.66
10/04/2015	3064.9
09/04/2015	3072.42
08/04/2015	3055.39
07/04/2015	3087.52
06/04/2015	3060.25
02/04/2015	3043.81
01/04/2015	3051.82
31/03/2015	3093.2
30/03/2015	3060.24
27/03/2015	3015.64
26/03/2015	2989.01
25/03/2015	3021.3
24/03/2015	3064.19
23/03/2015	3062.18
20/03/2015	3064.42
19/03/2015	3076.62
18/03/2015	3049.16
17/03/2015	3076.18
16/03/2015	3079.98
13/03/2015	3072.78
12/03/2015	3072.4
11/03/2015	3058.05
10/03/2015	3079.68
09/03/2015	3073.95
06/03/2015	3118
05/03/2015	3062.68
04/03/2015	3068.84
03/03/2015	3098.31
02/03/2015	3090.96
27/02/2015	3064.3
26/02/2015	3085.17
25/02/2015	3088.53
24/02/2015	3058.45
23/02/2015	3049.25
20/02/2015	3037.61
18/02/2015	3051.88
17/02/2015	3033.51
16/02/2015	3013.6
13/02/2015	3064.6
12/02/2015	3032.94
11/02/2015	3025.22
10/02/2015	3003.5
