Date,Open,High,Low,Close,Volume
28-Jul-16,5278.50,5299.21,5255.47,5299.21,-
27-Jul-16,5245.40,5301.93,5245.40,5274.36,-
26-Jul-16,5218.27,5231.50,5200.62,5224.40,-
25-Jul-16,5201.45,5227.11,5197.80,5220.80,-
22-Jul-16,5215.17,5215.53,5179.62,5197.25,-
21-Jul-16,5246.30,5268.87,5213.99,5216.97,-
20-Jul-16,5185.59,5242.82,5185.59,5242.82,-
19-Jul-16,5132.90,5193.90,5132.90,5172.83,-
18-Jul-16,5107.92,5131.70,5093.15,5127.50,-
15-Jul-16,5090.25,5130.34,5090.25,5110.18,-
14-Jul-16,5125.68,5131.03,5081.03,5083.54,-
13-Jul-16,5112.99,5133.93,5090.59,5133.93,-
12-Jul-16,5092.16,5120.13,5075.56,5099.53,-
11-Jul-16,5021.24,5080.30,5018.40,5069.02,-
1-Jul-16,5027.62,5039.69,4971.58,4971.58,-
30-Jun-16,4999.88,5033.24,4996.40,5016.65,-
29-Jun-16,4905.98,4980.10,4905.98,4980.10,-
28-Jun-16,4836.13,4890.60,4835.43,4882.17,-
27-Jun-16,4804.05,4846.42,4795.96,4836.05,-
24-Jun-16,4878.05,4884.80,4754.36,4834.57,-
23-Jun-16,4896.80,4899.50,4856.05,4874.31,-
22-Jun-16,4876.87,4899.20,4876.87,4896.85,-
21-Jun-16,4873.44,4889.46,4868.23,4878.71,-
20-Jun-16,4849.69,4863.53,4828.59,4863.53,-
17-Jun-16,4825.73,4838.03,4806.60,4835.14,-
16-Jun-16,4819.24,4829.45,4801.87,4814.39,-
15-Jun-16,4811.23,4814.82,4789.09,4814.82,-
14-Jun-16,4797.62,4833.40,4792.54,4821.59,-
13-Jun-16,4838.02,4838.02,4807.23,4807.23,-
10-Jun-16,4882.28,4887.59,4848.06,4848.06,-
9-Jun-16,4913.01,4919.16,4876.79,4876.79,-
8-Jun-16,4928.09,4940.10,4892.63,4916.06,-
7-Jun-16,4908.24,4933.99,4907.51,4933.99,-
6-Jun-16,4862.57,4896.02,4860.63,4896.02,-
3-Jun-16,4845.42,4861.30,4839.08,4853.92,-
2-Jun-16,4836.50,4860.86,4833.22,4833.22,-
1-Jun-16,4801.85,4851.74,4800.71,4839.67,-
31-May-16,4833.72,4836.37,4792.20,4796.87,-
30-May-16,4819.05,4845.12,4817.07,4836.03,-
27-May-16,4782.45,4814.73,4778.54,4814.73,-
26-May-16,4777.57,4784.66,4761.46,4784.56,-
25-May-16,4733.89,4772.98,4733.55,4772.98,-
24-May-16,4738.16,4750.36,4710.78,4710.78,-
23-May-16,4714.68,4743.66,4714.68,4743.66,-
20-May-16,4698.97,4722.28,4690.56,4711.88,-
19-May-16,4733.47,4739.32,4691.57,4704.22,-
18-May-16,4721.90,4743.07,4713.72,4734.36,-
17-May-16,4737.17,4745.15,4717.26,4729.16,-
16-May-16,4745.47,4748.82,4720.24,4731.56,-
13-May-16,4801.19,4803.00,4745.91,4761.72,-
12-May-16,4795.74,4825.18,4792.21,4803.32,-
11-May-16,4781.14,4811.60,4770.37,4799.96,-
10-May-16,4749.52,4766.71,4728.54,4763.12,-
9-May-16,4808.52,4812.89,4745.50,4749.32,-
4-May-16,4808.65,4822.60,4765.41,4822.60,-
3-May-16,4818.97,4833.99,4806.03,4812.26,-
2-May-16,4828.96,4835.52,4770.56,4808.32,-
29-Apr-16,4839.37,4839.62,4818.86,4838.58,-
28-Apr-16,4861.95,4877.17,4830.69,4848.39,-
27-Apr-16,4807.69,4845.66,4803.21,4845.66,-
26-Apr-16,4866.15,4866.38,4788.38,4814.09,-
25-Apr-16,4920.40,4920.40,4863.34,4878.86,-
22-Apr-16,4898.73,4917.59,4883.88,4914.74,-
21-Apr-16,4884.92,4906.83,4884.84,4903.09,-
20-Apr-16,4876.25,4883.14,4857.72,4876.60,-
19-Apr-16,4875.50,4886.50,4864.89,4881.93,-
18-Apr-16,4812.58,4865.53,4800.26,4865.53,-
15-Apr-16,4834.90,4839.02,4793.14,4823.57,-
14-Apr-16,4872.23,4873.43,4814.85,4814.85,-
13-Apr-16,4846.98,4856.59,4831.57,4853.00,-
12-Apr-16,4788.42,4829.57,4776.98,4829.57,-
11-Apr-16,4833.36,4843.63,4766.82,4786.97,-
8-Apr-16,4839.65,4862.80,4829.44,4846.70,-
7-Apr-16,4884.84,4900.47,4858.50,4867.28,-
6-Apr-16,4863.06,4879.00,4861.58,4868.23,-
5-Apr-16,4848.85,4883.68,4843.16,4858.07,-
4-Apr-16,4840.15,4864.94,4838.98,4850.18,-
1-Apr-16,4843.39,4844.36,4819.93,4843.19,-
31-Mar-16,4827.10,4845.37,4808.26,4845.37,-
30-Mar-16,4797.15,4833.12,4792.26,4816.66,-
29-Mar-16,4767.53,4786.21,4760.08,4781.30,-
28-Mar-16,4809.19,4813.92,4757.80,4773.63,-
24-Mar-16,4836.62,4849.90,4817.72,4827.09,-
23-Mar-16,4850.17,4854.18,4822.34,4854.18,-
22-Mar-16,4870.90,4886.42,4833.70,4856.11,-
21-Mar-16,4871.25,4905.31,4865.24,4885.16,-
18-Mar-16,4889.90,4908.26,4858.58,4885.71,-
17-Mar-16,4883.17,4900.41,4869.81,4885.69,-
16-Mar-16,4848.61,4861.44,4837.58,4861.44,-
15-Mar-16,4880.88,4884.27,4843.92,4849.78,-
14-Mar-16,4839.03,4878.20,4835.27,4877.53,-
11-Mar-16,4784.24,4813.78,4777.00,4813.78,-
10-Mar-16,4791.68,4798.38,4761.38,4793.20,-
8-Mar-16,4831.05,4842.67,4776.07,4811.04,-
7-Mar-16,4860.21,4870.28,4821.46,4831.58,-
4-Mar-16,4844.49,4860.64,4802.38,4850.88,-
3-Mar-16,4848.91,4868.26,4812.86,4844.04,-
2-Mar-16,4808.86,4840.75,4808.25,4836.20,-
1-Mar-16,4760.24,4781.26,4758.88,4779.98,-
29-Feb-16,4738.29,4774.52,4722.99,4770.96,-
26-Feb-16,4695.82,4736.53,4691.42,4733.15,-
25-Feb-16,4681.99,4686.56,4652.86,4658.32,-
24-Feb-16,4643.82,4673.82,4627.64,4657.72,-
23-Feb-16,4715.20,4722.38,4628.91,4654.05,-
22-Feb-16,4701.41,4715.62,4682.38,4708.62,-
19-Feb-16,4744.24,4759.18,4680.14,4697.56,-
18-Feb-16,4784.04,4803.61,4760.24,4778.79,-
17-Feb-16,4738.42,4774.46,4737.42,4765.51,-
16-Feb-16,4745.99,4770.01,4726.59,4745.00,-
15-Feb-16,4749.78,4761.70,4729.82,4740.73,-
12-Feb-16,4757.71,4771.34,4710.54,4714.39,-
11-Feb-16,4724.00,4786.18,4724.00,4775.86,-
10-Feb-16,4748.54,4782.94,4726.01,4732.48,-
9-Feb-16,4773.77,4779.80,4736.57,4768.62,-
5-Feb-16,4674.61,4798.95,4673.99,4798.95,-
4-Feb-16,4607.04,4669.11,4607.04,4665.82,-
3-Feb-16,4553.13,4596.11,4545.14,4596.11,-
2-Feb-16,4598.94,4617.97,4586.30,4587.44,-
1-Feb-16,4620.15,4625.43,4559.89,4624.64,-
29-Jan-16,4611.94,4618.82,4568.44,4615.16,-
28-Jan-16,4582.72,4608.40,4579.50,4602.83,-
27-Jan-16,4526.22,4583.63,4526.22,4583.63,-
26-Jan-16,4489.69,4517.37,4483.29,4510.47,-
25-Jan-16,4483.61,4519.60,4465.21,4505.79,-
22-Jan-16,4446.42,4456.74,4421.06,4456.74,-
21-Jan-16,4447.75,4463.03,4408.80,4414.13,-
20-Jan-16,4477.15,4491.12,4427.98,4427.98,-
19-Jan-16,4486.59,4499.58,4464.73,4491.74,-
18-Jan-16,4491.32,4503.86,4471.24,4481.28,-
15-Jan-16,4518.98,4542.10,4516.13,4523.98,-
14-Jan-16,4492.78,4526.51,4456.47,4513.18,-
13-Jan-16,4535.88,4559.51,4533.68,4537.18,-
12-Jan-16,4487.55,4526.20,4486.64,4512.53,-
11-Jan-16,4515.50,4517.94,4459.79,4465.48,-
8-Jan-16,4524.86,4550.91,4507.41,4546.29,-
7-Jan-16,4573.69,4577.64,4530.45,4530.45,-
6-Jan-16,4563.65,4639.24,4562.57,4608.98,-
5-Jan-16,4527.43,4594.34,4527.00,4557.82,-
4-Jan-16,4580.16,4603.82,4525.92,4525.92,-
30-Dec-15,4574.06,4595.51,4571.76,4593.01,-
29-Dec-15,4552.14,4569.36,4552.10,4569.36,-
28-Dec-15,4512.30,4568.12,4511.62,4557.36,-
23-Dec-15,4514.46,4522.65,4498.98,4522.65,-
22-Dec-15,4494.31,4517.57,4487.74,4517.57,-
21-Dec-15,4452.65,4490.68,4452.02,4490.68,-
18-Dec-15,4512.21,4514.54,4467.06,4468.65,-
17-Dec-15,4542.12,4555.96,4525.74,4555.96,-
16-Dec-15,4450.72,4483.45,4429.79,4483.45,-
15-Dec-15,4370.10,4409.17,4370.01,4409.17,-
14-Dec-15,4360.89,4374.19,4330.76,4374.19,-
11-Dec-15,4471.36,4473.05,4393.52,4393.52,-
10-Dec-15,4441.57,4473.77,4438.20,4466.21,-
8-Dec-15,4495.26,4522.35,4464.18,4464.18,-
7-Dec-15,4523.91,4553.65,4521.39,4521.39,-
4-Dec-15,4513.57,4531.30,4501.45,4508.45,-
3-Dec-15,4526.49,4548.83,4518.82,4537.38,-
2-Dec-15,4559.15,4568.41,4541.67,4545.86,-
1-Dec-15,4504.22,4557.67,4504.22,4557.67,-
30-Nov-15,4527.41,4535.97,4446.46,4446.46,-
27-Nov-15,4599.08,4606.80,4541.97,4560.56,-
26-Nov-15,4595.86,4621.26,4583.30,4597.06,-
25-Nov-15,4557.47,4585.55,4557.39,4585.55,-
24-Nov-15,4535.70,4555.27,4534.58,4545.38,-
23-Nov-15,4570.16,4590.32,4541.07,4541.07,-
20-Nov-15,4505.90,4561.33,4505.37,4561.33,-
19-Nov-15,4517.58,4530.90,4513.35,4518.94,-
18-Nov-15,4513.70,4521.56,4497.91,4497.91,-
17-Nov-15,4474.52,4520.70,4474.52,4500.95,-
16-Nov-15,4438.69,4452.26,4395.97,4442.18,-
13-Nov-15,4442.02,4490.34,4435.25,4472.84,-
12-Nov-15,4458.66,4494.86,4457.56,4462.22,-
11-Nov-15,4450.22,4463.31,4425.88,4451.59,-
10-Nov-15,4464.13,4518.79,4451.05,4451.05,-
9-Nov-15,4553.42,4555.57,4491.04,4499.51,-
6-Nov-15,4586.59,4601.76,4563.70,4566.55,-
5-Nov-15,4600.64,4614.26,4574.13,4577.23,-
4-Nov-15,4560.73,4612.56,4560.38,4612.56,-
3-Nov-15,4496.66,4546.38,4496.66,4533.09,-
2-Nov-15,4442.42,4470.42,4422.26,4464.96,-
30-Oct-15,4462.97,4480.60,4441.34,4455.18,-
29-Oct-15,4601.56,4605.76,4472.02,4472.02,-
28-Oct-15,4647.39,4657.41,4594.74,4608.74,-
27-Oct-15,4666.48,4674.06,4624.28,4674.06,-
26-Oct-15,4683.11,4696.16,4675.06,4691.71,-
23-Oct-15,4653.22,4666.91,4627.30,4653.15,-
22-Oct-15,4613.76,4616.22,4582.15,4584.56,-
21-Oct-15,4597.19,4645.24,4591.23,4605.23,-
20-Oct-15,4566.84,4608.36,4562.02,4585.82,-
19-Oct-15,4534.71,4571.17,4533.94,4569.84,-
16-Oct-15,4530.28,4544.82,4501.06,4521.88,-
15-Oct-15,4513.27,4551.94,4507.20,4507.20,-
13-Oct-15,4621.88,4622.11,4483.08,4483.08,-
12-Oct-15,4596.88,4639.94,4595.94,4630.71,-
9-Oct-15,4538.50,4612.09,4538.50,4589.34,-
8-Oct-15,4502.10,4537.25,4484.68,4491.43,-
7-Oct-15,4458.84,4487.13,4414.83,4487.13,-
6-Oct-15,4381.28,4464.90,4381.28,4445.78,-
5-Oct-15,4243.33,4346.37,4241.02,4343.70,-
2-Oct-15,4243.97,4252.67,4207.80,4207.80,-
1-Oct-15,4231.41,4270.91,4228.98,4254.88,0
30-Sep-15,4189.47,4223.91,4168.22,4223.91,0
29-Sep-15,4070.58,4178.41,4033.59,4178.41,0
28-Sep-15,4197.94,4199.46,4120.50,4120.50,0
25-Sep-15,4250.73,4251.23,4194.14,4209.44,0
23-Sep-15,4308.76,4308.98,4239.14,4244.43,0
22-Sep-15,4380.62,4389.31,4337.09,4344.04,0
21-Sep-15,4352.37,4382.24,4343.41,4376.08,0
18-Sep-15,4383.07,4414.46,4359.01,4380.32,0
17-Sep-15,4346.06,4389.36,4341.82,4378.38,0
16-Sep-15,4360.19,4370.34,4325.40,4332.51,0
15-Sep-15,4372.87,4376.78,4334.61,4347.16,0
14-Sep-15,4378.19,4390.37,4365.57,4390.37,0
11-Sep-15,4363.45,4381.66,4360.36,4360.47,0
10-Sep-15,4312.66,4343.66,4290.68,4343.26,0
9-Sep-15,4347.48,4366.24,4323.56,4347.28,0
8-Sep-15,4282.17,4325.43,4269.48,4318.59,0
7-Sep-15,4397.22,4398.01,4297.82,4301.36,0
4-Sep-15,4422.46,4433.55,4407.14,4415.34,0
3-Sep-15,4427.95,4445.81,4404.88,4433.11,0
2-Sep-15,4367.81,4417.37,4350.48,4401.29,0
1-Sep-15,4484.20,4484.79,4411.13,4412.46,0
31-Aug-15,4447.00,4509.61,4442.69,4509.61,0
28-Aug-15,4480.11,4511.25,4433.66,4446.20,0
27-Aug-15,4295.70,4433.46,4295.70,4430.63,0
26-Aug-15,4200.82,4237.73,4161.21,4237.73,0
25-Aug-15,4182.22,4301.78,4182.02,4228.50,0
24-Aug-15,4241.31,4241.91,4111.11,4163.73,0
21-Aug-15,4401.67,4401.67,4335.95,4335.95,0
20-Aug-15,4470.55,4473.08,4427.86,4441.91,0
19-Aug-15,4502.20,4529.25,4476.13,4484.24,0
18-Aug-15,4572.35,4579.08,4505.21,4510.48,0
14-Aug-15,4587.51,4594.57,4559.86,4585.39,0
13-Aug-15,4481.27,4600.55,4481.27,4584.25,0
12-Aug-15,4572.05,4572.05,4455.72,4479.49,0
11-Aug-15,4763.63,4771.72,4619.29,4622.59,0
10-Aug-15,4761.41,4764.74,4720.91,4748.95,0
7-Aug-15,4801.66,4804.33,4760.90,4770.30,0
6-Aug-15,4855.94,4868.07,4806.56,4806.56,0
5-Aug-15,4786.39,4850.53,4780.96,4850.53,0
4-Aug-15,4784.15,4805.82,4771.89,4781.09,0
3-Aug-15,4778.04,4815.52,4774.78,4800.18,0
31-Jul-15,4721.66,4802.53,4721.47,4802.53,0
30-Jul-15,4740.25,4754.72,4711.56,4712.49,0
29-Jul-15,4733.82,4765.74,4720.40,4721.12,0
28-Jul-15,4747.34,4749.75,4711.49,4714.76,0
27-Jul-15,4833.15,4848.70,4771.28,4771.28,0
24-Jul-15,4890.78,4892.41,4848.73,4856.60,0
23-Jul-15,4897.20,4913.04,4889.83,4902.84,0
22-Jul-15,4887.74,4906.69,4859.46,4906.69,0
15-Jul-15,4894.95,4897.86,4854.45,4869.85,0
14-Jul-15,4907.87,4927.37,4892.12,4901.81,0
13-Jul-15,4862.91,4898.14,4861.32,4893.92,0
10-Jul-15,4858.98,4882.64,4845.78,4859.03,0
9-Jul-15,4849.80,4855.13,4811.90,4838.28,0
8-Jul-15,4912.64,4912.64,4856.44,4871.57,0
7-Jul-15,4918.28,4927.55,4891.05,4906.05,0
6-Jul-15,4946.10,4960.99,4913.29,4916.74,0
3-Jul-15,4940.28,4982.91,4937.41,4982.91,0
2-Jul-15,4914.42,4966.58,4914.42,4944.78,0
1-Jul-15,4924.07,4932.43,4904.06,4904.06,0
30-Jun-15,4887.37,4930.25,4874.07,4910.66,0
29-Jun-15,4896.23,4896.59,4858.42,4882.58,0
26-Jun-15,4917.03,4942.32,4897.90,4923.00,0
25-Jun-15,4944.13,4945.84,4920.04,4920.04,0
24-Jun-15,4953.25,4973.48,4938.13,4953.52,0
23-Jun-15,4966.88,4972.18,4937.65,4937.65,0
22-Jun-15,4992.04,4992.04,4957.35,4959.25,0
19-Jun-15,4958.86,4988.58,4958.86,4985.01,0
18-Jun-15,4947.96,4964.40,4932.92,4945.50,0
17-Jun-15,4894.64,4955.56,4894.64,4945.75,0
16-Jun-15,4847.39,4892.50,4826.13,4872.60,0
15-Jun-15,4925.22,4926.55,4837.79,4837.79,0
12-Jun-15,4933.88,4947.50,4916.02,4935.82,0
11-Jun-15,4971.19,4979.26,4911.34,4928.81,0
10-Jun-15,4914.74,4974.02,4912.83,4933.56,0
9-Jun-15,5002.23,5002.55,4852.76,4899.88,0
8-Jun-15,5086.35,5088.93,5006.43,5014.99,0
5-Jun-15,5081.61,5100.57,5075.18,5100.57,0
4-Jun-15,5121.55,5143.22,5094.52,5095.82,0
3-Jun-15,5201.36,5205.56,5129.49,5130.50,0
1-Jun-15,5212.13,5215.55,5183.32,5213.82,0
29-May-15,5230.32,5252.20,5214.57,5216.38,0
28-May-15,5263.31,5278.42,5232.93,5237.40,0
27-May-15,5296.24,5315.50,5253.39,5253.39,0
26-May-15,5285.07,5347.13,5284.11,5320.90,0
25-May-15,5309.83,5311.29,5285.42,5288.36,0
22-May-15,5319.96,5329.02,5298.86,5315.15,0
21-May-15,5309.99,5335.44,5275.99,5313.21,0
20-May-15,5288.21,5312.90,5278.10,5292.75,0
19-May-15,5236.90,5273.49,5219.57,5269.37,0
18-May-15,5222.44,5239.87,5218.35,5237.81,0
15-May-15,5252.43,5264.93,5214.08,5227.10,0
13-May-15,5217.14,5254.86,5199.21,5246.13,0
12-May-15,5175.95,5217.11,5173.53,5205.61,0
11-May-15,5200.81,5215.28,5172.48,5172.48,0
8-May-15,5175.78,5200.52,5175.75,5182.21,0
7-May-15,5155.33,5183.49,5137.82,5150.49,0
6-May-15,5133.74,5184.95,5121.15,5184.95,0
5-May-15,5153.76,5202.08,5130.64,5160.31,0
4-May-15,5093.33,5171.09,5089.42,5141.14,0
30-Apr-15,5087.92,5141.50,5030.26,5086.42,0
29-Apr-15,5229.56,5237.21,5015.01,5105.56,0
28-Apr-15,5211.14,5242.16,5164.74,5242.16,0
27-Apr-15,5398.56,5403.59,5224.03,5245.45,0
24-Apr-15,5451.78,5464.34,5424.76,5435.36,0
23-Apr-15,5441.71,5464.34,5430.28,5436.21,0
22-Apr-15,5452.46,5458.20,5426.20,5437.12,0
21-Apr-15,5406.62,5460.57,5405.00,5460.57,0
20-Apr-15,5406.76,5407.06,5383.25,5400.80,0
17-Apr-15,5418.01,5428.93,5410.64,5410.64,0
16-Apr-15,5420.89,5428.22,5401.68,5420.73,0
15-Apr-15,5426.23,5430.07,5394.31,5414.55,0
14-Apr-15,5438.53,5448.45,5397.73,5419.11,0
13-Apr-15,5479.73,5486.88,5430.92,5447.41,0
10-Apr-15,5504.24,5509.00,5471.40,5491.34,0
9-Apr-15,5494.55,5500.90,5478.51,5500.90,0
8-Apr-15,5513.98,5518.80,5476.89,5486.58,0
7-Apr-15,5502.32,5523.29,5493.84,5523.29,0
6-Apr-15,5467.70,5489.60,5465.61,5480.03,0
2-Apr-15,5480.16,5489.64,5436.95,5456.40,0
1-Apr-15,5516.80,5524.04,5454.53,5466.87,0
31-Mar-15,5490.98,5518.68,5484.05,5518.68,0
30-Mar-15,5415.28,5459.75,5411.97,5438.66,0
27-Mar-15,5352.74,5397.84,5350.47,5396.85,0
26-Mar-15,5381.02,5413.29,5368.67,5368.80,0
25-Mar-15,5437.74,5440.45,5396.41,5405.49,0
24-Mar-15,5440.59,5457.95,5434.46,5447.65,0
23-Mar-15,5455.88,5467.94,5437.10,5437.10,0
20-Mar-15,5433.15,5453.69,5423.28,5443.06,0
19-Mar-15,5445.07,5461.30,5444.10,5453.85,0
18-Mar-15,5425.81,5435.04,5412.96,5413.15,0
17-Mar-15,5452.83,5464.02,5431.80,5439.15,0
16-Mar-15,5415.47,5449.94,5415.47,5435.27,0
13-Mar-15,5457.94,5462.59,5420.80,5426.47,0
12-Mar-15,5418.19,5449.60,5417.60,5439.83,0
11-Mar-15,5438.33,5439.26,5405.94,5419.57,0
10-Mar-15,5437.13,5471.28,5407.57,5462.93,0
9-Mar-15,5483.86,5485.00,5424.95,5444.63,0
6-Mar-15,5467.15,5514.79,5460.89,5514.79,0
5-Mar-15,5457.90,5476.63,5450.95,5450.95,0
4-Mar-15,5477.82,5484.86,5435.44,5448.06,0
3-Mar-15,5479.62,5499.76,5472.57,5474.62,0
2-Mar-15,5452.83,5477.83,5451.57,5477.83,0
27-Feb-15,5455.22,5464.22,5441.14,5450.29,0
26-Feb-15,5429.48,5459.07,5429.48,5451.42,0
25-Feb-15,5426.23,5448.70,5425.90,5445.11,0
24-Feb-15,5399.66,5422.44,5397.78,5417.31,0
23-Feb-15,5409.94,5418.58,5387.38,5403.28,0
20-Feb-15,5399.43,5427.31,5398.35,5400.10,0
18-Feb-15,5372.75,5415.38,5372.75,5390.45,0
17-Feb-15,5325.68,5342.92,5319.46,5337.50,0
16-Feb-15,5377.97,5384.02,5320.40,5325.50,0
13-Feb-15,5363.98,5380.84,5352.95,5374.16,0
12-Feb-15,5342.06,5346.14,5320.24,5343.41,0
11-Feb-15,5336.66,5345.08,5327.89,5336.52,0
10-Feb-15,5353.81,5362.57,5310.08,5321.47,0
9-Feb-15,5341.76,5375.09,5333.23,5348.47,0
6-Feb-15,5297.35,5342.52,5296.60,5342.52,0
5-Feb-15,5309.13,5314.29,5254.04,5279.90,0
4-Feb-15,5315.45,5348.84,5298.12,5315.28,0
3-Feb-15,5287.62,5310.11,5282.06,5291.72,0
2-Feb-15,5277.15,5291.41,5257.21,5276.24,0
30-Jan-15,5290.39,5298.46,5281.58,5289.40,0
29-Jan-15,5263.54,5266.99,5253.45,5262.72,0
28-Jan-15,5272.22,5279.91,5263.54,5268.85,0
27-Jan-15,5254.46,5277.15,5243.75,5277.15,0
26-Jan-15,5302.64,5309.52,5208.42,5260.02,0
23-Jan-15,5281.18,5325.04,5281.18,5323.88,0
22-Jan-15,5215.64,5267.57,5215.03,5253.18,0
21-Jan-15,5176.35,5215.27,5164.30,5215.27,0
20-Jan-15,5154.37,5166.09,5121.82,5166.09,0
19-Jan-15,5152.16,5171.68,5132.71,5152.09,0
16-Jan-15,5182.01,5204.49,5148.38,5148.38,0
15-Jan-15,5180.43,5193.96,5168.01,5188.71,0
14-Jan-15,5217.20,5225.02,5159.67,5159.67,0
13-Jan-15,5199.94,5217.22,5197.09,5214.36,0
12-Jan-15,5202.75,5220.25,5183.21,5187.93,0
9-Jan-15,5226.89,5240.24,5212.28,5216.66,0
8-Jan-15,5218.40,5230.18,5208.99,5211.83,0
7-Jan-15,5175.55,5207.38,5174.80,5207.12,0
6-Jan-15,5186.20,5194.80,5169.06,5169.06,0
5-Jan-15,5229.68,5233.66,5206.28,5220.00,0
2-Jan-15,5233.80,5247.94,5230.75,5242.77,0
30-Dec-14,5177.94,5226.95,5175.64,5226.95,0
29-Dec-14,5168.72,5185.66,5167.43,5178.37,0
24-Dec-14,5141.38,5175.38,5140.97,5166.98,0
23-Dec-14,5139.79,5151.37,5139.06,5139.07,0
22-Dec-14,5161.02,5167.02,5125.77,5125.77,0
19-Dec-14,5141.71,5162.37,5127.72,5144.62,0
18-Dec-14,5076.23,5113.34,5076.23,5113.34,0
17-Dec-14,5030.82,5059.73,5021.95,5035.65,0
16-Dec-14,5067.95,5069.26,5005.28,5026.03,0
15-Dec-14,5124.26,5126.07,5094.42,5108.43,0
12-Dec-14,5151.16,5178.52,5150.58,5160.43,0
11-Dec-14,5139.29,5166.70,5137.20,5152.70,0
10-Dec-14,5121.58,5168.73,5121.58,5165.41,0
9-Dec-14,5132.91,5142.82,5122.31,5122.31,0
8-Dec-14,5197.89,5207.22,5124.54,5144.01,0
5-Dec-14,5185.25,5206.22,5185.22,5187.99,0
4-Dec-14,5172.04,5199.33,5160.78,5177.16,0
3-Dec-14,5180.26,5187.35,5157.15,5166.04,0
2-Dec-14,5169.62,5194.05,5166.63,5175.79,0
1-Dec-14,5150.38,5167.69,5134.75,5164.29,0
28-Nov-14,5139.64,5149.89,5126.98,5149.89,0
27-Nov-14,5134.70,5148.41,5134.70,5145.32,0
26-Nov-14,5125.24,5137.06,5107.57,5133.04,0
25-Nov-14,5137.03,5149.48,5118.94,5118.94,0
24-Nov-14,5133.95,5157.08,5124.81,5141.76,0
21-Nov-14,5091.05,5122.82,5084.10,5112.04,0
20-Nov-14,5123.19,5126.28,5071.44,5093.57,0
19-Nov-14,5114.16,5140.98,5111.70,5127.93,0
18-Nov-14,5077.10,5102.47,5068.28,5102.47,0
17-Nov-14,5037.30,5073.76,5037.04,5053.94,0
14-Nov-14,5047.64,5068.08,5035.46,5049.49,0
13-Nov-14,5046.50,5052.49,5029.62,5048.67,0
12-Nov-14,5047.24,5067.96,5035.70,5048.84,0
11-Nov-14,4971.12,5043.52,4970.50,5032.28,0
10-Nov-14,4997.30,5008.79,4965.39,4965.39,0
7-Nov-14,5033.36,5040.97,4979.20,4987.42,0
