Date,Open,High,Low,Close,Volume
6-Aug-14,167.81,167.82,166.16,166.52,0
5-Aug-14,169.07,169.14,167.69,168.35,0
4-Aug-14,166.34,168.89,166.04,168.89,0
25-Jul-14,168.04,168.28,166.29,167.34,0
24-Jul-14,168.16,168.42,167.04,167.71,0
23-Jul-14,167.88,169.19,167.33,167.48,0
22-Jul-14,169.02,169.64,164.09,167.18,0
21-Jul-14,167.43,168.68,167.43,168.54,0
18-Jul-14,165.25,167.33,165.00,166.68,0
17-Jul-14,168.28,168.66,164.99,165.97,0
16-Jul-14,166.29,168.51,166.29,167.81,0
15-Jul-14,164.94,166.27,164.94,166.27,0
14-Jul-14,164.95,165.42,163.63,164.50,0
11-Jul-14,166.36,166.58,163.66,164.70,0
10-Jul-14,167.04,169.08,166.27,167.22,0
8-Jul-14,164.94,165.86,164.79,165.04,0
7-Jul-14,161.58,164.37,161.49,164.37,0
4-Jul-14,160.52,161.53,160.52,161.20,0
3-Jul-14,160.94,161.08,160.46,160.76,0
2-Jul-14,159.93,161.02,159.87,161.02,0
1-Jul-14,159.86,160.08,159.25,159.88,0
30-Jun-14,159.17,160.16,159.09,159.75,0
27-Jun-14,159.82,159.94,158.59,159.05,0
26-Jun-14,158.91,159.92,158.91,159.92,0
25-Jun-14,159.57,159.96,158.76,158.91,0
24-Jun-14,159.28,160.02,159.15,159.60,0
23-Jun-14,159.33,159.74,158.84,159.05,0
20-Jun-14,159.73,159.97,159.04,159.11,0
19-Jun-14,160.77,160.94,159.32,159.51,0
18-Jun-14,161.17,161.18,160.31,160.44,0
17-Jun-14,160.51,161.19,160.21,161.19,0
16-Jun-14,162.00,162.22,160.35,160.35,0
13-Jun-14,162.12,162.31,161.82,162.11,0
12-Jun-14,163.31,163.40,161.98,162.38,0
11-Jun-14,162.86,163.68,162.69,163.68,0
10-Jun-14,161.13,162.72,161.13,162.72,0
9-Jun-14,163.15,163.24,160.51,160.86,0
6-Jun-14,162.51,163.50,162.32,162.84,0
5-Jun-14,162.08,162.41,161.63,162.41,0
4-Jun-14,161.86,162.52,161.59,162.00,0
3-Jun-14,161.62,162.07,160.72,162.07,0
2-Jun-14,160.87,161.30,159.89,161.30,0
30-May-14,164.19,164.22,161.08,161.08,0
28-May-14,162.93,163.81,162.83,163.78,0
26-May-14,163.60,163.61,162.93,162.98,0
23-May-14,163.30,163.58,162.78,163.19,0
22-May-14,162.00,163.30,161.81,163.10,0
21-May-14,160.24,161.47,159.64,161.36,0
20-May-14,164.20,164.23,159.43,160.58,0
19-May-14,165.87,167.33,163.01,164.37,0
16-May-14,163.89,165.33,163.70,165.33,0
14-May-14,162.58,164.14,162.58,164.14,0
13-May-14,162.60,163.00,161.45,162.01,0
12-May-14,161.33,162.48,161.33,161.91,0
9-May-14,159.88,160.99,159.82,160.99,0
8-May-14,159.96,160.39,159.13,159.79,0
7-May-14,158.72,160.05,158.57,159.52,0
6-May-14,159.09,159.40,158.42,158.68,0
5-May-14,158.67,159.40,158.58,158.85,0
2-May-14,158.59,159.15,158.45,158.50,0
30-Apr-14,158.87,159.19,158.50,158.83,0
29-Apr-14,158.18,158.56,157.75,158.30,0
28-Apr-14,161.24,161.56,158.81,158.87,0
25-Apr-14,161.58,162.20,161.41,161.58,0
24-Apr-14,161.39,162.24,160.82,161.29,0
23-Apr-14,161.60,162.21,161.13,161.49,0
22-Apr-14,161.54,161.70,160.10,161.62,0
21-Apr-14,162.14,162.30,161.28,161.44,0
17-Apr-14,161.48,161.80,161.16,161.58,0
16-Apr-14,161.54,161.83,160.65,160.65,0
15-Apr-14,161.09,161.70,160.73,161.04,0
14-Apr-14,158.93,161.04,158.93,160.68,0
11-Apr-14,155.96,159.01,155.53,159.01,0
10-Apr-14,159.77,159.77,155.99,157.09,0
8-Apr-14,162.19,162.72,161.52,162.09,0
7-Apr-14,159.76,162.55,159.67,162.33,0
4-Apr-14,160.75,161.00,159.28,159.82,0
3-Apr-14,160.36,160.96,160.28,160.68,0
2-Apr-14,160.80,161.39,159.63,160.06,0
1-Apr-14,158.18,160.56,158.07,160.56,0
28-Mar-14,156.29,157.39,156.28,157.35,0
27-Mar-14,155.95,157.07,155.80,155.98,0
26-Mar-14,155.52,156.88,155.50,156.33,0
25-Mar-14,155.70,156.02,155.21,155.48,0
24-Mar-14,156.14,156.70,155.41,156.36,0
21-Mar-14,155.78,156.75,154.17,155.88,0
20-Mar-14,158.95,158.97,155.11,155.34,0
19-Mar-14,158.97,159.98,158.96,159.43,0
18-Mar-14,161.07,161.93,158.43,158.55,0
17-Mar-14,161.04,162.20,160.23,160.99,0
14-Mar-14,155.63,160.47,154.74,160.47,0
13-Mar-14,155.69,156.82,155.52,156.67,0
12-Mar-14,154.95,155.78,154.42,155.37,0
11-Mar-14,154.84,155.81,154.79,155.81,0
10-Mar-14,154.15,155.37,153.77,154.99,0
7-Mar-14,155.10,155.57,154.72,154.97,0
6-Mar-14,153.94,154.64,153.69,154.64,0
5-Mar-14,152.47,153.76,152.44,153.71,0
4-Mar-14,151.28,151.85,150.78,151.80,0
3-Mar-14,151.63,151.72,150.94,151.41,0
28-Feb-14,150.91,152.88,150.91,152.88,0
27-Feb-14,149.12,150.87,148.99,150.45,0
26-Feb-14,149.99,150.46,148.83,148.99,0
25-Feb-14,152.20,152.75,150.29,150.61,0
24-Feb-14,153.00,153.32,151.92,152.01,0
21-Feb-14,152.10,153.09,152.07,152.92,0
20-Feb-14,151.46,151.60,150.73,151.59,0
19-Feb-14,150.56,151.82,150.55,151.82,0
18-Feb-14,150.59,150.93,150.08,150.44,0
17-Feb-14,149.37,150.66,149.36,150.46,0
14-Feb-14,148.83,149.10,148.45,148.88,0
13-Feb-14,148.47,148.91,148.28,148.42,0
12-Feb-14,148.24,148.77,148.05,148.69,0
11-Feb-14,147.14,147.89,147.11,147.73,0
10-Feb-14,148.45,149.05,147.31,147.31,0
7-Feb-14,147.04,148.09,146.98,147.78,0
6-Feb-14,145.41,146.54,145.37,146.54,0
5-Feb-14,145.03,145.77,144.66,145.20,0
4-Feb-14,143.75,144.72,143.27,144.12,0
3-Feb-14,146.12,146.28,145.27,145.53,0
30-Jan-14,145.24,146.86,144.46,146.86,0
29-Jan-14,144.64,147.15,144.64,146.68,0
28-Jan-14,143.30,144.63,142.61,144.13,0
27-Jan-14,145.04,145.04,142.37,143.48,0
24-Jan-14,148.67,148.73,147.45,147.45,0
23-Jan-14,149.41,149.96,148.91,149.37,0
22-Jan-14,147.92,149.12,147.62,149.12,0
21-Jan-14,148.25,148.47,147.80,148.20,0
20-Jan-14,146.47,147.90,146.46,147.72,0
17-Jan-14,146.91,147.26,146.11,146.76,0
16-Jan-14,148.35,148.49,147.08,147.13,0
15-Jan-14,146.48,148.36,146.31,147.87,0
13-Jan-14,143.52,146.24,143.44,146.24,0
10-Jan-14,140.53,142.99,140.32,142.31,0
9-Jan-14,141.10,141.56,140.63,140.80,0
8-Jan-14,140.56,141.31,139.62,141.14,0
7-Jan-14,141.87,142.06,140.31,140.31,0
6-Jan-14,143.68,143.68,141.04,141.82,0
3-Jan-14,144.56,144.64,143.01,143.30,0
2-Jan-14,144.42,145.71,144.16,145.61,0
